,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,new_price,classified_region,bedroom_count
24607,10029339,house,house,65000,forsale,6061,xl,notinstalled,,torenovate,,1033.0,1.0,0.0,,,,,,,,,,0,Hainaut,1
24608,10107878,house,house,65000,forsale,6860,xl,installed,,good,fueloil,357.0,3.0,260.0,True,,,,,,,,,0,Luxembourg,3
24609,9951972,house,house,75000,forsale,4051,xl,semiequipped,,torenovate,,559.0,2.0,206.0,True,True,,,,,1.0,,,0,Liege,2
24610,10080347,house,house,85000,forsale,7110,xl,notinstalled,,torenovate,gas,395.0,3.0,0.0,True,True,,,True,,,,,0,Hainaut,3
24611,10099380,house,house,90000,forsale,7370,xl,semiequipped,,good,electric,326.0,2.0,80.0,,,,True,,,,1.0,,0,Hainaut,2
24612,10087854,house,house,95000,forsale,4020,xl,notinstalled,,torenovate,gas,655.0,3.0,120.0,,,,,,,1.0,,,0,Liege,3
24613,9772702,house,house,95000,forsale,6041,xl,semiequipped,,torenovate,gas,337.0,3.0,70.0,True,,,True,True,,,,,0,Hainaut,3
24614,10085345,house,house,95000,forsale,7370,xl,semiequipped,,torenovate,,702.0,3.0,700.0,,True,,,,,,,,0,Hainaut,3
24615,10044262,house,house,99000,forsale,4500,xl,semiequipped,1850.0,torenovate,,219.0,6.0,94.0,,,,,,,,,,0,Liege,6 to 8
24624,10022445,house,house,110000,forsale,7012,xl,semiequipped,,torenovate,gas,505.0,5.0,158.0,,True,,,,,,,,0,Hainaut,5
24625,10110376,house,townhouse,115000,forsale,2800,xl,semiequipped,1950.0,torenovate,,720.0,2.0,105.0,,,,True,,,1.0,,,0,Antwerp,2
24626,10110327,house,house,115000,forsale,5300,xl,semiequipped,1969.0,torenovate,,659.0,3.0,811.0,True,True,,True,,,,,,0,Namur,3
24627,9951736,house,house,115000,forsale,7080,xl,semiequipped,,torenovate,gas,637.0,4.0,630.0,,,,,,,,,,0,Hainaut,4
24628,9961930,house,house,119000,forsale,6041,xl,notinstalled,,torenovate,gas,404.0,3.0,145.0,True,True,,True,True,,,,,0,Hainaut,3
24629,10081733,house,house,120000,forsale,6040,xl,notinstalled,,torenovate,,442.0,3.0,341.0,True,True,120.0,True,,,2.0,,,0,Hainaut,3
24630,9934691,house,house,120000,forsale,6460,xl,notinstalled,1900.0,good,,455.0,2.0,290.0,,True,200.0,,,,1.0,,,0,Hainaut,2
24631,10125019,house,house,120000,forsale,7060,xl,installed,,good,gas,388.0,2.0,220.0,True,True,,,,,1.0,,,0,Hainaut,2
24632,10100155,house,house,120000,forsale,7370,xl,semiequipped,,torenovate,,370.0,3.0,235.0,,True,,,,,1.0,,,0,Hainaut,3
24633,10033351,house,house,125000,forsale,4987,xl,semiequipped,,torenovate,,431.0,4.0,1659.0,,,,,,,,,,0,Liege,4
24634,10065342,house,house,125000,forsale,6060,xl,semiequipped,,torenovate,gas,448.0,3.0,181.0,True,True,60.0,True,,,,,,0,Hainaut,3
24635,10091739,house,house,130000,forsale,9100,xl,installed,,justrenovated,gas,337.0,2.0,50.0,True,,,,,,,,,0,Oost Vlaanderen,2
24636,9984874,house,house,135000,forsale,8870,xl,installed,,torenovate,gas,310.0,2.0,84.0,,,,True,True,,,,,0,West Vlaanderen,2
24637,10076158,house,house,139000,forsale,7301,xl,semiequipped,,good,gas,306.0,2.0,0.0,True,True,,,,,1.0,,,0,Hainaut,2
24638,10082574,house,house,140000,forsale,3150,xl,semiequipped,1970.0,torenovate,,728.0,3.0,1049.0,True,True,,,,,1.0,,,0,Vlaams Brabant,3
24639,10118295,house,house,140000,forsale,4130,xl,semiequipped,,torenovate,,662.0,5.0,949.0,,,500.0,,,,,,,0,Liege,5
24640,10125254,house,house,140000,forsale,6200,xl,semiequipped,,good,gas,313.0,2.0,99.0,,,,True,,,,,,0,Hainaut,2
24641,10118992,house,house,140000,forsale,7130,xl,semiequipped,,good,gas,547.0,3.0,185.0,,True,,True,,,,,,0,Hainaut,3
24642,10027762,house,house,140000,forsale,7334,xl,semiequipped,,torenovate,,825.0,3.0,681.0,,,,,,,1.0,,,0,Hainaut,3
24643,10047592,house,house,145000,forsale,2920,xl,semiequipped,1919.0,torenovate,,438.0,4.0,483.0,True,True,,,,,,,,0,Antwerp,4
24644,10102116,house,bungalow,148000,forsale,7700,xl,installed,,justrenovated,electric,,1.0,0.0,,,,,,,,,,0,Hainaut,1
24645,10102113,house,house,148000,forsale,7700,xl,installed,,justrenovated,electric,,1.0,0.0,,,,,,,,,,0,Hainaut,1
24646,10055971,house,house,149000,forsale,4000,xl,semiequipped,,torenovate,gas,550.0,2.0,150.0,,,,True,,,1.0,,,0,Liege,2
24647,9981306,house,mixedusebuilding,149000,forsale,4420,xl,semiequipped,,torenovate,gas,580.0,2.0,257.0,,True,144.0,,,,,,,0,Liege,2
24648,10023144,house,house,149000,forsale,4861,xl,semiequipped,,good,,394.0,3.0,0.0,,True,40.0,True,,,,1.0,,0,Liege,3
24649,10015320,house,apartmentblock,150000,forsale,6750,xl,semiequipped,,torenovate,,755.0,0.0,244.0,,,,,,,,,,0,Luxembourg,6 to 8
24650,10032000,house,house,150000,forsale,7033,xl,installed,,justrenovated,gas,944.0,3.0,190.0,,True,,,,,,,,0,Hainaut,3
24651,10025084,house,house,151000,forsale,7370,xl,semiequipped,,good,gas,410.0,3.0,281.0,,True,190.0,True,,,2.0,,,0,Hainaut,3
24652,9825117,house,house,155000,forsale,4030,xl,installed,,good,,510.0,2.0,140.0,,True,75.0,True,True,,,,,0,Liege,2
24653,10029438,house,house,155000,forsale,9200,xl,notinstalled,1960.0,torenovate,gas,632.0,3.0,0.0,True,True,,True,,,2.0,1.0,,0,Oost Vlaanderen,3
24662,10107231,house,house,159000,forsale,4040,xl,installed,,torenovate,fueloil,467.0,3.0,250.0,,,,True,,,,,,0,Liege,3
24663,10091816,house,house,159000,forsale,6700,xl,semiequipped,,good,fueloil,462.0,2.0,784.0,True,,,True,,,,,,0,Luxembourg,2
24664,9958377,house,house,165000,forsale,5500,xl,installed,,torenovate,gas,432.0,3.0,45.0,True,,,,,,,,,0,Namur,3
24665,9918526,house,house,165000,forsale,5540,xl,installed,1994.0,justrenovated,gas,516.0,4.0,600.0,,,,True,,,,,,0,Namur,4
24666,10054545,house,house,165000,forsale,6040,xl,installed,,good,fueloil,348.0,4.0,360.0,,True,,True,,,,,,0,Hainaut,4
24667,10057942,house,farmhouse,165000,forsale,6900,xl,installed,1947.0,torenovate,fueloil,624.0,4.0,2523.0,True,True,2523.0,,,,,4.0,,0,Luxembourg,4
24668,10083992,house,house,165000,forsale,7134,xl,installed,,torenovate,gas,394.0,3.0,190.0,True,True,,True,True,,,,,0,Hainaut,3
24669,10129780,house,house,165000,forsale,8930,xl,semiequipped,,good,,329.0,3.0,95.0,,,,,,,,,,0,West Vlaanderen,3
24670,10114201,house,house,169000,forsale,9750,xl,semiequipped,,torenovate,,513.0,2.0,206.0,,,,,True,,,,,0,Oost Vlaanderen,2
24671,10121634,house,house,170000,forsale,9100,xl,installed,1936.0,good,gas,186.0,2.0,350.0,True,,,,,,,,,0,Oost Vlaanderen,2
24672,10094873,house,house,175000,forsale,2300,xl,semiequipped,1930.0,torenovate,,497.0,4.0,269.0,True,,,,,,,,,0,Antwerp,4
24673,10112944,house,house,175000,forsale,8810,xl,semiequipped,,torenovate,gas,460.0,5.0,518.0,,,330.0,,True,,,,,0,West Vlaanderen,5
24674,10099328,house,house,175000,forsale,9550,xl,semiequipped,,justrenovated,fueloil,466.0,2.0,160.0,,,,,True,,,,,0,Oost Vlaanderen,2
24675,10029476,house,house,179000,forsale,4760,xl,semiequipped,1965.0,good,,372.0,3.0,693.0,,,600.0,,,,,5.0,,0,Liege,3
24676,10030890,house,house,179000,forsale,6031,xl,installed,,good,gas,405.0,2.0,220.0,True,True,,,,,1.0,,,0,Hainaut,2
24677,10108407,house,house,180000,forsale,1880,xl,semiequipped,1920.0,torenovate,,783.0,2.0,363.0,,True,,,True,,,,,0,Vlaams Brabant,2
24678,10124198,house,house,180000,forsale,2040,xl,semiequipped,1969.0,torenovate,,604.0,3.0,330.0,True,,,,,,1.0,,,0,Antwerp,3
24679,10050653,house,house,180000,forsale,6060,xl,notinstalled,,torenovate,fueloil,360.0,3.0,405.0,True,,220.0,True,,,1.0,1.0,,0,Hainaut,3
24680,10045399,house,house,180000,forsale,7190,xl,installed,,good,pellet,291.0,3.0,157.0,,,,True,True,,,,,0,Hainaut,3
24681,9813616,house,townhouse,180000,forsale,7700,xl,notinstalled,,good,pellet,310.0,3.0,220.0,True,,220.0,True,,,1.0,,,0,Hainaut,3
24682,9918096,house,house,180000,forsale,9660,xl,installed,,torenovate,electric,1193.0,4.0,384.0,,True,,True,,,,,,0,Oost Vlaanderen,4
24683,10126408,house,villa,185000,forsale,4624,xl,installed,,torenovate,fueloil,547.0,3.0,3752.0,,,,,,,2.0,4.0,,0,Liege,3
24684,9969928,house,house,185000,forsale,6750,xl,semiequipped,1918.0,good,,594.0,3.0,0.0,,True,,,,,2.0,3.0,,0,Luxembourg,3
24685,9986339,house,mixedusebuilding,185000,forsale,9300,xl,semiequipped,1967.0,good,,128.0,2.0,0.0,,,,,,,,,,0,Oost Vlaanderen,2
24686,10049612,house,house,189000,forsale,4100,xl,installed,,justrenovated,gas,238.0,4.0,83.0,,True,,,True,,,,,0,Liege,4
24687,9914104,house,house,189000,forsale,6940,xl,semiequipped,1969.0,good,,416.0,2.0,1796.0,,True,1796.0,True,,,1.0,3.0,,0,Luxembourg,2
24688,10093101,house,house,189000,forsale,9230,xl,installed,,good,gas,253.0,2.0,60.0,,,,,,,,,,0,Oost Vlaanderen,2
24689,10116156,house,house,190000,forsale,2140,xl,semiequipped,1954.0,good,gas,532.0,3.0,0.0,,True,,,,,,,,0,Antwerp,3
24690,9981060,house,house,190000,forsale,4000,xl,notinstalled,,torenovate,gas,632.0,3.0,73.0,True,True,,True,,,,,,0,Liege,3
24691,9929122,house,house,190000,forsale,5300,xl,semiequipped,,torenovate,gas,335.0,2.0,50.0,True,True,50.0,,True,,,,,0,Namur,2
24700,9999265,house,house,190000,forsale,6183,xl,semiequipped,,good,gas,455.0,4.0,554.0,True,True,340.0,True,,,,,,0,Hainaut,4
24701,10051641,house,house,195000,forsale,8000,xl,semiequipped,,good,,439.0,2.0,38.0,,,,,,,,,,0,West Vlaanderen,2
24702,9983753,house,house,195000,forsale,9050,xl,semiequipped,,torenovate,,294.0,3.0,68.0,True,,,True,,,,,,0,Oost Vlaanderen,3
24703,10107634,house,house,198250,forsale,2170,xl,semiequipped,1946.0,torenovate,,380.0,4.0,113.0,,True,,,,,,,,0,Antwerp,4
24704,9971024,house,house,199000,forsale,2221,xl,semiequipped,,torenovate,,1249.0,3.0,775.0,,True,350.0,,,,1.0,,,0,Antwerp,3
24705,10082800,house,house,199000,forsale,2370,xl,semiequipped,1966.0,torenovate,,1100.0,4.0,660.0,,,,,,,1.0,,,0,Antwerp,4
24706,10067129,house,house,199000,forsale,5560,xl,semiequipped,1850.0,torenovate,fueloil,587.0,4.0,1655.0,True,True,1300.0,True,True,,1.0,2.0,,0,Namur,4
24707,10022174,house,house,199000,forsale,7140,xl,installed,,justrenovated,gas,296.0,2.0,140.0,True,True,,True,,,,,,0,Hainaut,2
24708,9842751,house,house,199000,forsale,8800,xl,semiequipped,1918.0,good,,176.0,4.0,180.0,,,,,,,,,,0,West Vlaanderen,4
24709,10122529,house,house,200000,forsale,2160,xl,semiequipped,1955.0,torenovate,,697.0,2.0,250.0,,,,,,,1.0,,,0,Antwerp,2
24710,9862250,house,apartmentblock,205000,forsale,7000,xl,semiequipped,,good,gas,228.0,3.0,0.0,,True,,,,,,,,0,Hainaut,3
24711,10029897,house,house,209000,forsale,4300,xl,semiequipped,,good,fueloil,475.0,3.0,348.0,,True,220.0,True,True,,,,,0,Liege,3
24712,9705373,house,house,209000,forsale,8450,xl,semiequipped,,good,electric,960.0,2.0,317.0,,,211.0,,,,,,,0,West Vlaanderen,2
24713,10015264,house,house,209500,forsale,4100,xl,installed,,justrenovated,gas,575.0,4.0,170.0,True,True,70.0,True,,,1.0,,,0,Liege,4
24714,10070157,house,house,210000,forsale,1861,xl,semiequipped,1978.0,torenovate,gas,492.0,4.0,0.0,,,,,,,1.0,,,0,Vlaams Brabant,4
24715,10074268,house,house,210000,forsale,3550,xl,installed,1958.0,good,fueloil,601.0,3.0,1742.0,True,True,,,,,2.0,,,0,Limburg,3
24716,10003988,house,house,210000,forsale,7060,xl,installed,1939.0,good,pellet,336.0,3.0,220.0,True,True,160.0,True,,,,,,0,Hainaut,3
24717,9975962,house,house,215000,forsale,8800,xl,semiequipped,,good,,255.0,3.0,77.0,,,,True,,,,,,0,West Vlaanderen,3
24718,10066253,house,house,215000,forsale,8850,xl,installed,1951.0,good,,446.0,2.0,0.0,,True,,True,,,,,,0,West Vlaanderen,2
24719,9977474,house,house,215000,forsale,9910,xl,semiequipped,1953.0,good,,480.0,3.0,790.0,,True,,,,,,,,0,Oost Vlaanderen,3
24720,10006525,house,house,219000,forsale,4020,xl,installed,,good,gas,577.0,3.0,845.0,,True,100.0,True,,,,,,0,Liege,3
24721,10097835,house,house,219000,forsale,7060,xl,notinstalled,,torenovate,,310.0,3.0,400.0,,True,400.0,True,,,,,,0,Hainaut,3
24722,10107806,house,house,220000,forsale,5300,xl,installed,1950.0,good,gas,545.0,3.0,335.0,True,True,,,True,,,2.0,,0,Namur,3
24723,9934379,house,house,220000,forsale,5377,xl,installed,2010.0,good,fueloil,224.0,4.0,284.0,True,,284.0,True,True,,,5.0,,0,Namur,4
24724,10109128,house,house,220000,forsale,9000,xl,installed,,torenovate,,576.0,3.0,200.0,,,,,,,,,,0,Oost Vlaanderen,3
24725,10103239,house,house,220000,forsale,9000,xl,installed,,torenovate,,450.0,3.0,80.0,,,,,,,,,,0,Oost Vlaanderen,3
24726,10065996,house,house,225000,forsale,4050,xl,semiequipped,1965.0,torenovate,fueloil,,2.0,591.0,,True,,True,,,,1.0,,0,Liege,2
24727,10120331,house,apartmentblock,225000,forsale,5580,xl,notinstalled,,good,gas,375.0,12.0,753.0,,True,645.0,True,,,,4.0,,0,Namur,More than 8
24728,9977445,house,house,229000,forsale,9500,xl,semiequipped,1965.0,good,,330.0,2.0,155.0,,True,,,,,1.0,,,0,Oost Vlaanderen,2
24729,10114520,house,house,230000,forsale,9960,xl,semiequipped,1951.0,torenovate,gas,451.0,3.0,193.0,True,True,,,,,,,,0,Oost Vlaanderen,3
24738,10089224,house,house,235000,forsale,7060,xl,installed,,good,gas,181.0,3.0,0.0,,,,True,,,,,,0,Hainaut,3
24739,9994935,house,house,235000,forsale,8540,xl,installed,1949.0,good,,246.0,4.0,320.0,,True,,,,,1.0,,,0,West Vlaanderen,4
24740,10089065,house,house,239000,forsale,6810,xl,semiequipped,,good,fueloil,516.0,3.0,1200.0,True,True,,True,,,1.0,,,0,Luxembourg,3
24741,10078428,house,house,240000,forsale,2800,xl,semiequipped,1950.0,torenovate,,699.0,3.0,345.0,True,True,,,,,1.0,,,0,Antwerp,3
24742,9946319,house,house,240000,forsale,9031,xl,semiequipped,1979.0,torenovate,,591.0,2.0,420.0,True,,,,True,,1.0,,,0,Oost Vlaanderen,2
24743,10049774,house,mansion,245000,forsale,8750,xl,notinstalled,,torenovate,gas,743.0,3.0,645.0,,True,,,,,1.0,2.0,,0,West Vlaanderen,3
24744,10126241,house,house,249000,forsale,1490,xl,installed,1968.0,good,gas,409.0,3.0,2000.0,True,,,True,,,2.0,,,0,Brabant Wallonia,3
24745,10005232,house,house,249000,forsale,6060,xl,hyperequipped,2010.0,justrenovated,gas,60.0,3.0,339.0,True,,250.0,True,,,1.0,2.0,,0,Hainaut,3
24746,9903838,house,house,249000,forsale,6900,xl,hyperequipped,,justrenovated,pellet,246.0,3.0,662.0,,,662.0,True,,,2.0,5.0,,0,Luxembourg,3
24747,9814926,house,house,249000,forsale,8540,xl,semiequipped,,justrenovated,gas,862.0,3.0,348.0,,True,,True,,,2.0,,,0,West Vlaanderen,3
24748,10077944,house,house,249000,forsale,8700,xl,installed,,justrenovated,gas,341.0,4.0,295.0,True,True,,,True,,1.0,,,0,West Vlaanderen,4
24749,10067201,house,house,249000,forsale,8880,xl,installed,,justrenovated,gas,115.0,3.0,120.0,,True,,True,,,,,,0,West Vlaanderen,3
24750,10004004,house,bungalow,250000,forsale,4970,xl,semiequipped,1980.0,torenovate,gas,,2.0,823.0,,True,,True,True,,,,,0,Liege,2
24751,10025086,house,villa,250000,forsale,5651,xl,semiequipped,1939.0,torenovate,fueloil,479.0,2.0,2205.0,True,True,2000.0,True,,,1.0,1.0,,0,Namur,2
24752,10128878,house,house,250000,forsale,7061,xl,installed,,good,gas,238.0,3.0,889.0,,True,,,True,,,,,0,Hainaut,3
24753,10042676,house,house,250000,forsale,8791,xl,semiequipped,,torenovate,fueloil,889.0,4.0,725.0,,True,,True,,,2.0,,,0,West Vlaanderen,4
24754,10024943,house,house,250000,forsale,9320,xl,installed,,good,gas,626.0,3.0,177.0,True,,,True,,,1.0,2.0,,0,Oost Vlaanderen,3
24755,10062813,house,house,255000,forsale,8600,xl,installed,,justrenovated,gas,269.0,3.0,175.0,,,,True,True,,1.0,,,0,West Vlaanderen,3
24756,10087892,house,apartmentblock,259000,forsale,4100,xl,semiequipped,,torenovate,,556.0,6.0,277.0,True,True,140.0,True,True,,,,,0,Liege,6 to 8
24757,10087890,house,house,259000,forsale,4100,xl,semiequipped,,torenovate,,556.0,6.0,277.0,True,True,140.0,True,True,,,,,0,Liege,6 to 8
24758,9763468,house,house,259000,forsale,8370,xl,installed,1937.0,torenovate,gas,376.0,3.0,195.0,,,123.0,,,,,,,0,West Vlaanderen,3
24759,10096371,house,house,260000,forsale,2140,xl,installed,,torenovate,gas,335.0,4.0,0.0,,True,,,,,,,,0,Antwerp,4
24760,10007835,house,house,260000,forsale,6747,xl,notinstalled,,torenovate,,590.0,3.0,590.0,True,True,,True,,,1.0,,,0,Luxembourg,3
24761,10056851,house,house,260000,forsale,6762,xl,notinstalled,,good,,627.0,3.0,350.0,,True,,,,,1.0,,,0,Luxembourg,3
24762,9588853,house,house,260000,forsale,8540,xl,semiequipped,,torenovate,gas,510.0,4.0,254.0,,,,,True,,1.0,,,0,West Vlaanderen,4
24763,10090217,house,house,260000,forsale,8870,xl,semiequipped,,justrenovated,gas,351.0,4.0,201.0,,,,,,,,,,0,West Vlaanderen,4
24764,10120978,house,chalet,264500,forsale,8020,xl,semiequipped,,torenovate,pellet,1348.0,1.0,2500.0,,,,True,,,,,,0,West Vlaanderen,1
24765,9947111,house,apartmentblock,265000,forsale,4000,xl,semiequipped,,torenovate,,644.0,0.0,0.0,,True,,,,,,,,0,Liege,6 to 8
24766,10128950,house,house,265000,forsale,5500,xl,notinstalled,,justrenovated,,133.0,3.0,286.0,,,,True,,,,1.0,,0,Namur,3
24767,10117472,house,house,265000,forsale,9230,xl,semiequipped,1975.0,good,gas,376.0,3.0,401.0,True,,,True,,,1.0,2.0,,0,Oost Vlaanderen,3
24776,10005668,house,house,269000,forsale,5190,xl,installed,2002.0,good,fueloil,471.0,3.0,750.0,,,497.0,True,,,1.0,8.0,,0,Namur,3
24777,10041226,house,house,269000,forsale,9500,xl,hyperequipped,,justrenovated,gas,96.0,2.0,60.0,True,True,,True,True,,,,,0,Oost Vlaanderen,2
24778,9643897,house,house,269500,forsale,7331,xl,semiequipped,,good,,433.0,3.0,0.0,,True,,,,,,,,0,Hainaut,3
24779,10084288,house,house,270000,forsale,1330,xl,installed,1972.0,torenovate,gas,375.0,4.0,0.0,True,True,,True,True,,,,,0,Brabant Wallonia,4
24780,10055174,house,house,270000,forsale,1853,xl,semiequipped,1957.0,torenovate,,347.0,3.0,282.0,True,True,,,,,1.0,,,0,Vlaams Brabant,3
24781,10031219,house,house,275000,forsale,3300,xl,semiequipped,,good,,384.0,3.0,200.0,,True,76.0,True,,,,,,0,Vlaams Brabant,3
24782,10119575,house,countrycottage,275000,forsale,3770,xl,installed,1875.0,good,fueloil,601.0,5.0,3087.0,,True,,,,,1.0,,,0,Limburg,5
24783,10064228,house,house,275000,forsale,6044,xl,installed,,torenovate,wood,1029.0,2.0,2068.0,,,,True,,,1.0,1.0,,0,Hainaut,2
24784,10122130,house,villa,275000,forsale,6534,xl,installed,,good,gas,369.0,2.0,696.0,True,,545.0,True,True,,2.0,2.0,,0,Hainaut,2
24785,9975356,house,mansion,275000,forsale,7000,xl,installed,1875.0,good,fueloil,454.0,3.0,1320.0,True,True,,True,,,,5.0,,0,Hainaut,3
24786,10066928,house,house,275000,forsale,7322,xl,semiequipped,,justrenovated,,446.0,5.0,90.0,,True,,True,True,,,2.0,,0,Hainaut,5
24787,10027577,house,townhouse,275000,forsale,9000,xl,semiequipped,1850.0,good,,460.0,4.0,70.0,,,5.0,,,,,,,0,Oost Vlaanderen,4
24788,10110076,house,house,275000,forsale,9160,xl,semiequipped,1967.0,torenovate,,714.0,5.0,700.0,True,,,True,,,2.0,,,0,Oost Vlaanderen,5
24789,10128495,house,house,275000,forsale,9500,xl,installed,,torenovate,fueloil,524.0,5.0,350.0,True,True,,True,,,,,,0,Oost Vlaanderen,5
24790,10077073,house,villa,279000,forsale,5300,xl,installed,,good,fueloil,412.0,5.0,627.0,True,True,475.0,True,,,1.0,2.0,,0,Namur,5
24791,10078619,house,house,279000,forsale,6792,xl,semiequipped,,good,fueloil,600.0,3.0,694.0,,True,,,,,1.0,,,0,Luxembourg,3
24792,10058026,house,house,280000,forsale,4000,xl,notinstalled,,good,gas,354.0,3.0,165.0,,True,88.0,True,,,,,,0,Liege,3
24793,9931635,house,house,280000,forsale,6750,xl,installed,1920.0,good,,226.0,3.0,0.0,,,,,,,1.0,3.0,,0,Luxembourg,3
24794,9745697,house,house,285000,forsale,6181,xl,hyperequipped,1893.0,good,gas,572.0,4.0,367.0,True,True,250.0,True,,,1.0,1.0,,0,Hainaut,4
24795,10082264,house,house,289000,forsale,6044,xl,semiequipped,,justrenovated,,320.0,3.0,0.0,,True,,,,,1.0,,,0,Hainaut,3
24796,9981556,house,villa,289000,forsale,7062,xl,installed,1976.0,good,gas,446.0,2.0,990.0,True,,900.0,True,True,,1.0,1.0,,0,Hainaut,2
24797,10125875,house,house,289229,forsale,9910,xl,installed,2023.0,justrenovated,gas,,3.0,259.0,,,,,,,,,,0,Oost Vlaanderen,3
24798,10066050,house,house,294000,forsale,6791,xl,semiequipped,,good,fueloil,215.0,6.0,320.0,True,,,,,,,,,0,Luxembourg,6 to 8
24799,10121292,house,villa,295000,forsale,1420,xl,semiequipped,1955.0,good,gas,,2.0,424.0,,True,424.0,,,,,,,0,Brabant Wallonia,2
24800,10105865,house,mixedusebuilding,295000,forsale,4030,xl,installed,,justrenovated,gas,131.0,3.0,0.0,,,,True,,,1.0,2.0,,0,Liege,3
24801,10114653,house,house,295000,forsale,9320,xl,installed,,good,gas,257.0,3.0,210.0,True,,70.0,True,,,1.0,1.0,,0,Oost Vlaanderen,3
24802,10112559,house,house,295000,forsale,9500,xl,semiequipped,1955.0,torenovate,,636.0,3.0,765.0,True,True,500.0,True,,,1.0,4.0,,0,Oost Vlaanderen,3
24803,10047773,house,house,298000,forsale,9000,xl,semiequipped,1899.0,torenovate,gas,,4.0,82.0,,True,12.0,,,,,,,0,Oost Vlaanderen,4
24804,10063820,house,house,299000,forsale,4520,xl,installed,,justrenovated,,175.0,3.0,3340.0,True,True,3340.0,True,,,,1.0,,0,Liege,3
24805,10038312,house,bungalow,299000,forsale,8460,xl,semiequipped,1964.0,good,,535.0,3.0,592.0,,True,,,,,1.0,,,0,West Vlaanderen,3
24814,10083973,house,house,299000,forsale,9620,xl,hyperequipped,,torenovate,gas,257.0,3.0,1029.0,,True,,True,,,1.0,3.0,,0,Oost Vlaanderen,3
24815,9895551,house,house,299000,forsale,9660,xl,semiequipped,,torenovate,gas,325.0,4.0,523.0,True,True,,True,,,1.0,,,0,Oost Vlaanderen,4
24816,10119999,house,house,299990,forsale,9500,xl,semiequipped,,justrenovated,,640.0,3.0,329.0,True,True,,True,True,,1.0,2.0,,0,Oost Vlaanderen,3
24817,10123492,house,farmhouse,300000,forsale,1430,xl,installed,1800.0,good,,294.0,4.0,495.0,,,400.0,True,True,,1.0,2.0,,0,Brabant Wallonia,4
24818,10095457,house,house,305000,forsale,1950,xl,semiequipped,1956.0,torenovate,,764.0,3.0,560.0,,,,,,,1.0,,,0,Vlaams Brabant,3
24819,10069078,house,house,305000,forsale,2580,xl,semiequipped,1953.0,torenovate,,479.0,3.0,280.0,True,True,,,,,1.0,,,0,Antwerp,3
24820,10121542,house,house,308000,forsale,1980,xl,installed,1969.0,good,gas,1249.0,3.0,0.0,,,,True,,,1.0,,,0,Vlaams Brabant,3
24821,9986465,house,house,309000,forsale,8370,xl,installed,1961.0,good,gas,302.0,4.0,123.0,,True,,True,,,1.0,1.0,,0,West Vlaanderen,4
24822,10115296,house,house,315000,forsale,2660,xl,semiequipped,,torenovate,gas,753.0,3.0,0.0,,True,117.0,True,,,1.0,1.0,,0,Antwerp,3
24823,10026323,house,house,315000,forsale,3940,xl,semiequipped,1970.0,justrenovated,gas,,4.0,1308.0,,True,,,,,1.0,,,0,Limburg,4
24824,9759925,house,house,315000,forsale,5100,xl,installed,,good,fueloil,598.0,2.0,1070.0,,True,,,,True,1.0,4.0,,0,Namur,2
24825,9858652,house,house,315000,forsale,6940,xl,installed,,good,fueloil,324.0,2.0,972.0,,,,,,,1.0,,,0,Luxembourg,2
24826,9994563,house,villa,315000,forsale,7110,xl,semiequipped,1977.0,good,fueloil,193.0,4.0,593.0,True,True,,,,,1.0,3.0,,0,Hainaut,4
24827,10002504,house,house,315000,forsale,8540,xl,semiequipped,,torenovate,fueloil,1076.0,3.0,980.0,,,,True,,,1.0,,,0,West Vlaanderen,3
