ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,locality,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,HasBalcony,HasGarden,GardenArea,KitchekType,LivingRoomArea
10136498,HOUSE,HOUSE,229000,195.0,4,East Flanders,Zandbergen,Flanders,9506,,,FLANDERS,,,,,,195,,True,,True,GOOD,1920,2,,NON_FLOOD_ZONE,FUELOIL,True,,True,130,INSTALLED,10
10136499,APARTMENT,APARTMENT,289000,90.0,2,Brussels,Bruxelles,Brussels,1020,,3,BRUSSELS,,,,,,90,,,True,,JUST_RENOVATED,1972,2,True,,GAS,True,,,,USA_HYPER_EQUIPPED,10
10136501,HOUSE,HOUSE,215000,104.0,2,Liège,Eupen,Wallonie,4700,Obere Ibern,,WALLONIE,URBAN,,0.0,0.0,0.0,104,,,,True,GOOD,1971,2,,,GAS,True,,True,50,INSTALLED,10
10136503,APARTMENT,FLAT_STUDIO,178000,40.0,,Brussels,Laeken (Bruxelles),Brussels,1020,Avenue Houba de Strooper,1,BRUSSELS,,,0.0,0.0,0.0,40,,,,,,1964,2,True,NON_FLOOD_ZONE,GAS,True,,,,,
10136504,APARTMENT,FLAT_STUDIO,178000,40.0,,Brussels,Laeken (Bruxelles),Brussels,1020,Avenue Houba de Strooper,2,BRUSSELS,,,0.0,0.0,0.0,40,,,,,,1964,2,True,NON_FLOOD_ZONE,GAS,True,,,,,
10136505,APARTMENT,APARTMENT,348000,100.0,2,Brussels,Laeken (Bruxelles),Brussels,1020,Avenue Houba de Strooper,2,BRUSSELS,,,0.0,0.0,0.0,100,,,,,,1964,2,True,NON_FLOOD_ZONE,,True,,,,,10
10136506,HOUSE,APARTMENT_BLOCK,700000,240.0,,Brussels,Laeken (Bruxelles),Brussels,1020,Avenue Houba de Strooper,,BRUSSELS,,,0.0,0.0,0.0,240,,,,,,1964,2,,NON_FLOOD_ZONE,GAS,True,,,,,
10136507,HOUSE,HOUSE,830000,,6,West Flanders,Menen,Flanders,8930,Wevelgemstraat,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,,3,,True,True,AS_NEW,1941,2,,NON_FLOOD_ZONE,GAS,True,,True,633,HYPER_EQUIPPED,50
10136514,APARTMENT,APARTMENT,400000,210.0,4,Brussels,Uccle,Brussels,1180,RUE GATTI DE GAMOND,2,BRUSSELS,RESIDENTIAL,,100.0,50.0,50.0,210,,,True,True,,1970,2,True,,GAS,True,,,,INSTALLED,18
10136519,HOUSE,HOUSE,325000,165.0,3,East Flanders,Gent,Flanders,9000,Driemasterstraat,,FLANDERS,,,0.0,0.0,0.0,165,,,,,TO_BE_DONE_UP,1964,2,,NON_FLOOD_ZONE,GAS,True,,,,,
10136520,HOUSE,HOUSE,285000,120.0,3,West Flanders,Torhout,Flanders,8820,Rijselstraat,,FLANDERS,,,0.0,0.0,0.0,120,,True,,,GOOD,,4,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,8
10136524,HOUSE,HOUSE,349000,,4,East Flanders,Dendermonde,Flanders,9200,Otterstraat,,FLANDERS,,,0.0,0.0,0.0,,,True,,True,AS_NEW,,2,,,GAS,True,,,,INSTALLED,
10136525,HOUSE,HOUSE,325000,140.0,3,East Flanders,Dendermonde,Flanders,9200,Otterstraat,,FLANDERS,,,0.0,0.0,0.0,140,,,True,,JUST_RENOVATED,1918,2,,RECOGNIZED_FLOOD_ZONE,GAS,,,True,130,,17
10136526,HOUSE,VILLA,355000,260.0,4,Hainaut,Hellebecq,Wallonie,7830,,,WALLONIE,,,,,,260,,,True,,,1974,4,,,FUELOIL,True,,,,INSTALLED,
10136527,HOUSE,HOUSE,315000,180.0,4,Liège,Plombieres,Wallonie,4850,rue du Jardinet,,WALLONIE,RESIDENTIAL,,500.0,0.0,200.0,180,,,True,True,GOOD,1996,4,,,FUELOIL,True,,True,,,15
10136528,HOUSE,HOUSE,220000,,3,Liège,Seraing,Wallonie,4101,Rue de l'Isle,,WALLONIE,ISOLATED,,500.0,200.0,0.0,,,True,True,True,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,16
10136531,HOUSE,HOUSE,190000,121.0,3,West Flanders,Zedelgem,Flanders,8210,Baesveld,,FLANDERS,,,0.0,0.0,0.0,121,,True,True,True,TO_RENOVATE,,4,,NON_FLOOD_ZONE,,,,,,,
10136533,HOUSE,HOUSE,375000,230.0,5,Walloon Brabant,MARILLES,Wallonie,1350,,,WALLONIE,,,,,,230,,,,,TO_RENOVATE,1981,3,,NON_FLOOD_ZONE,FUELOIL,True,,True,,SEMI_EQUIPPED,
10136534,HOUSE,HOUSE,312750,184.0,3,East Flanders,Kaprijke,Flanders,9971,Gentweg,,FLANDERS,,,0.0,0.0,0.0,184,,,True,True,,2022,3,,NON_FLOOD_ZONE,,True,,True,1,,
10136535,HOUSE,HOUSE,430000,,3,Luxembourg,Gouvy,Wallonie,6670,Baclain,,WALLONIE,COUNTRY,,0.0,0.0,0.0,,,True,,True,,2013,4,,NON_FLOOD_ZONE,FUELOIL,True,,True,220,INSTALLED,
10136538,HOUSE,HOUSE,370000,114.0,3,West Flanders,Koksijde,Flanders,8670,Hagedoornstraat,,FLANDERS,,,0.0,0.0,0.0,114,,,,,GOOD,,,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,
10136541,APARTMENT,APARTMENT,349000,91.0,3,West Flanders,Bredene,Flanders,8400,Groenendijkstraat,1,FLANDERS,,,0.0,0.0,0.0,91,,,True,,GOOD,,,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10136546,APARTMENT,APARTMENT,150000,,3,Brussels,Ixelles,Brussels,1050,Clos du Parnasse,6,BRUSSELS,,,0.0,0.0,0.0,,,,True,,,,,,,,,,,,INSTALLED,
10136549,HOUSE,MANOR_HOUSE,925000,,2,Flemish Brabant,Opwijk,Flanders,1745,,,FLANDERS,,,,,,,,,True,,GOOD,1995,4,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,23
10136550,HOUSE,VILLA,925000,,2,Flemish Brabant,Opwijk,Flanders,1745,,,FLANDERS,,,,,,,,,True,,GOOD,1995,4,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,23
10136551,HOUSE,HOUSE,489000,120.0,4,Antwerp,Schilde,Flanders,2970,Vraagheideweg,,FLANDERS,COUNTRY,,0.0,0.0,0.0,120,,,,,GOOD,1989,4,,,,True,,,,,11
10136560,HOUSE,VILLA,220000,,4,Hainaut,Charleroi,Wallonie,6040,,,WALLONIE,,,,,,,,,,,,,4,,,GAS,,,,,,
10136562,HOUSE,BUNGALOW,285000,112.0,3,Liège,Embourg (Chaudfontaine),Wallonie,4053,avenue du centenaire,,WALLONIE,,,0.0,0.0,0.0,112,,,,,TO_BE_DONE_UP,1967,3,,NON_FLOOD_ZONE,FUELOIL,True,,,,,11
10136563,HOUSE,HOUSE,615000,218.0,3,West Flanders,Bredene,Flanders,8450,Parklaan,,FLANDERS,,,0.0,0.0,0.0,218,,,,,GOOD,,,,,ELECTRIC,True,,,,INSTALLED,
10136565,APARTMENT,LOFT,649000,200.0,2,Antwerp,Antwerp,Flanders,2000,Adriaan Brouwerstraat,3,FLANDERS,,,0.0,0.0,0.0,200,,,True,,GOOD,,,True,,,,,,,INSTALLED,
10136566,APARTMENT,APARTMENT,440000,215.0,3,Liège,Liège,Wallonie,4020,Rue Des Vennes,7,WALLONIE,LANDSCAPE,,0.0,0.0,0.0,215,,,,True,AS_NEW,2007,2,True,,GAS,True,,,,HYPER_EQUIPPED,16
10136572,APARTMENT,APARTMENT,289000,80.0,2,Flemish Brabant,Sint-Pieters-Leeuw,Flanders,1600,,2,FLANDERS,,,,,,80,,,,True,JUST_RENOVATED,,2,,,ELECTRIC,True,,,,USA_HYPER_EQUIPPED,10
10136576,APARTMENT,APARTMENT,199000,75.0,2,Walloon Brabant,Jodoigne,Wallonie,1370,,3,WALLONIE,,,,,,75,,,True,,TO_BE_DONE_UP,1997,3,,,FUELOIL,,,,,,11
10136579,HOUSE,HOUSE,247500,102.0,3,Hainaut,Soignies,Wallonie,7060,Rue Général Henry,,WALLONIE,,,0.0,0.0,0.0,102,,,True,,AS_NEW,,2,,,GAS,True,,,,HYPER_EQUIPPED,
10136590,HOUSE,HOUSE,450000,160.0,3,Antwerp,Antwerp,Flanders,2180,Leliënlaan,,FLANDERS,,,0.0,0.0,0.0,160,,True,True,,GOOD,,,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,7
10136592,HOUSE,HOUSE,190000,140.0,4,Namur,Andenne,Wallonie,5300,rue de Velaine,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,140,,,,,GOOD,1950,4,,,FUELOIL,True,,,,SEMI_EQUIPPED,20
10136604,HOUSE,HOUSE,375000,150.0,3,Walloon Brabant,Genval,Wallonie,1332,,,WALLONIE,,,,,,150,,,True,,GOOD,1950,3,,,GAS,True,,True,20,HYPER_EQUIPPED,13
10136612,APARTMENT,APARTMENT,365000,105.0,2,West Flanders,Brugge,Flanders,8000,Hendrik Brugmansstraat,11,FLANDERS,URBAN,,0.0,0.0,0.0,105,,,,,AS_NEW,2016,2,True,NON_FLOOD_ZONE,GAS,,,,,INSTALLED,
10136617,HOUSE,HOUSE,270000,190.0,4,East Flanders,Lebbeke,Flanders,9280,Dendermondsesteenweg,,FLANDERS,,,0.0,0.0,0.0,190,,,,True,TO_RESTORE,1850,2,,RECOGNIZED_FLOOD_ZONE,GAS,True,,,,,22
10136628,HOUSE,HOUSE,510000,129.0,3,Flemish Brabant,Kraainem,Flanders,1950,Sijsjeslaan,,FLANDERS,ISOLATED,,0.0,0.0,0.0,129,,True,True,,TO_RENOVATE,1957,3,,NON_FLOOD_ZONE,GAS,True,,True,515,HYPER_EQUIPPED,19
10136629,APARTMENT,APARTMENT,447500,75.0,1,Brussels,Woluwe-St-Pierre,Brussels,1150,Avenue de Tervueren,3,BRUSSELS,RESIDENTIAL,,400.0,100.0,150.0,75,,,,,,,,True,,,,,,,,
10136631,APARTMENT,APARTMENT,28000,65.0,1,Hainaut,Châtelet,Wallonie,6200,,,WALLONIE,,,,,,65,,,True,,GOOD,,2,,,GAS,True,,,,INSTALLED,
10136634,HOUSE,VILLA,475000,309.0,3,West Flanders,Varsenare,Flanders,8490,Gistelsteenweg,,FLANDERS,,,0.0,0.0,0.0,309,,True,True,,GOOD,,,,NON_FLOOD_ZONE,FUELOIL,True,,True,,INSTALLED,19
10136635,APARTMENT,APARTMENT,165000,62.0,2,Hainaut,Ath,Wallonie,7800,Rue de l'Abbaye,1,WALLONIE,URBAN,,0.0,0.0,0.0,62,,,,,GOOD,,,,NON_FLOOD_ZONE,,True,,True,,SEMI_EQUIPPED,
10136636,APARTMENT,APARTMENT,164900,70.0,1,Antwerp,Merksem,Flanders,2170,Dokter Maurice Timmermanslaan,1,FLANDERS,,,0.0,0.0,0.0,70,,,,,GOOD,,2,,,GAS,,,,,SEMI_EQUIPPED,
10136637,APARTMENT,APARTMENT,595000,140.0,3,Brussels,Ixelles,Brussels,1050,,3,BRUSSELS,,,,,,140,3,True,True,,AS_NEW,1911,2,,,GAS,True,,,,HYPER_EQUIPPED,
10136638,APARTMENT,APARTMENT,676000,115.0,2,Brussels,Auderghem,Brussels,1150,Avenue de Tervueren,3,BRUSSELS,RESIDENTIAL,,400.0,100.0,150.0,115,,,,,,,,True,,,,,,,,
10136644,HOUSE,HOUSE,375000,178.0,4,Flemish Brabant,Grimbergen Strombeek-Bever,Flanders,1853,Oude Mechelsestraat,,FLANDERS,ISOLATED,,0.0,0.0,0.0,178,,True,True,True,GOOD,1956,2,,NON_FLOOD_ZONE,GAS,True,,,,USA_INSTALLED,7
10136648,HOUSE,HOUSE,350000,175.0,3,Liège,St-Georges-sur-Meuse,Wallonie,4470,,,WALLONIE,,,,,,175,,True,,,AS_NEW,2019,3,,,,True,,,,INSTALLED,7
10136649,HOUSE,VILLA,475000,228.0,4,Hainaut,Charleroi,Wallonie,6000,,,WALLONIE,URBAN,,0.0,0.0,0.0,228,,True,True,,GOOD,2014,4,,,GAS,True,,True,696,,
10136651,APARTMENT,APARTMENT,808500,148.0,3,Brussels,Auderghem,Brussels,1150,Avenue de Tervueren,3,BRUSSELS,RESIDENTIAL,,400.0,100.0,150.0,148,,,,,,,,True,,,,,,,,
10136659,HOUSE,HOUSE,795000,220.0,4,Brussels,Schaerbeek,Brussels,1030,Avenue Général Eisenhower,,BRUSSELS,,,0.0,0.0,0.0,220,,True,True,,GOOD,,,,NON_FLOOD_ZONE,GAS,True,,True,40,INSTALLED,11
10136662,APARTMENT,APARTMENT,285000,132.0,2,Limburg,Borgloon,Flanders,3840,Tongersesteenweg,2,FLANDERS,,,0.0,0.0,0.0,132,,,,,,2018,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,6
10136664,HOUSE,HOUSE,249000,295.0,4,Namur,Gesves,Wallonie,5340,,,WALLONIE,,,,,,295,,,True,True,TO_RENOVATE,1900,4,,,FUELOIL,True,,,,,9
10136665,HOUSE,MANSION,990000,700.0,6,Namur,Namur,Wallonie,5000,,,WALLONIE,,,,,,700,7,,True,,TO_RENOVATE,1890,2,,,GAS,True,,,,NOT_INSTALLED,
10136666,HOUSE,MIXED_USE_BUILDING,990000,700.0,6,Namur,Namur,Wallonie,5000,,,WALLONIE,,,,,,700,,,True,,TO_RENOVATE,1890,2,,,GAS,True,,,,NOT_INSTALLED,
10136667,HOUSE,EXCEPTIONAL_PROPERTY,990000,700.0,6,Namur,Namur,Wallonie,5000,,,WALLONIE,,,,,,700,7,,True,,TO_RENOVATE,1890,2,,,GAS,True,,,,NOT_INSTALLED,
10136668,HOUSE,HOUSE,175000,191.0,5,Hainaut,Charleroi,Wallonie,6000,,,WALLONIE,,,,,,191,,,True,,,,,,,GAS,,,,,INSTALLED,
10136681,APARTMENT,APARTMENT,289000,89.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,1,FLANDERS,,,0.0,0.0,0.0,89,,,,,,2022,2,,,,,,,,,
10136682,APARTMENT,APARTMENT,299000,89.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,2,FLANDERS,,,0.0,0.0,0.0,89,,,,,,2022,2,,,,,,,,INSTALLED,
10136683,APARTMENT,APARTMENT,309000,89.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,3,FLANDERS,,,0.0,0.0,0.0,89,,,,,,2022,2,True,,,,,,,,
10136684,APARTMENT,APARTMENT,369000,110.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,1,FLANDERS,,,0.0,0.0,0.0,110,,,,,,2022,2,True,,,,,,,INSTALLED,
10136685,APARTMENT,APARTMENT,395000,103.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,4,FLANDERS,,,0.0,0.0,0.0,103,,,,,,2022,2,True,,,,,,,INSTALLED,
10136686,APARTMENT,APARTMENT,315000,85.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,4,FLANDERS,,,0.0,0.0,0.0,85,,,,,,2022,2,True,,,,,,,INSTALLED,
10136687,APARTMENT,APARTMENT,425000,117.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,4,FLANDERS,,,0.0,0.0,0.0,117,,,,,,2022,2,,,,,,,,INSTALLED,
10136688,APARTMENT,APARTMENT,389000,110.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,3,FLANDERS,,,0.0,0.0,0.0,110,,,,,,2022,2,True,,,,,,,INSTALLED,
10136689,APARTMENT,APARTMENT,379000,110.0,2,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,2,FLANDERS,,,0.0,0.0,0.0,110,,,,,,2022,2,True,,,,,,,INSTALLED,
10136690,APARTMENT,APARTMENT,429000,122.0,3,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,3,FLANDERS,,,0.0,0.0,0.0,122,,,,,,2022,2,True,,,,,,,INSTALLED,
10136691,APARTMENT,APARTMENT,419000,122.0,3,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,2,FLANDERS,,,0.0,0.0,0.0,122,,,,,,2022,2,True,,,,,,,INSTALLED,
10136692,APARTMENT,APARTMENT,409000,122.0,3,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,1,FLANDERS,,,0.0,0.0,0.0,122,,,,,,2022,2,True,,,,,,,INSTALLED,
10136693,APARTMENT,PENTHOUSE,,,,West Flanders,Oostende,Flanders,8400,Nieuwpoortsesteenweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,2,,,,,,,,,
10136694,APARTMENT,APARTMENT,279000,64.0,2,West Flanders,De Haan,Flanders,8420,Wancourstraat,2,FLANDERS,,,0.0,0.0,0.0,64,,,,,GOOD,1998,2,,NON_FLOOD_ZONE,,True,,,,INSTALLED,
10136699,APARTMENT,APARTMENT,395000,,2,West Flanders,Roeselare,Flanders,8800,Ooststraat,3,FLANDERS,SHOP_STREET,,0.0,0.0,0.0,,,,,,,,,True,,,True,,,,HYPER_EQUIPPED,
10136701,HOUSE,HOUSE,515000,182.0,3,Antwerp,Arendonk,Flanders,2370,Torenstraat,,FLANDERS,,,0.0,0.0,0.0,182,,,,,GOOD,1956,4,,NON_FLOOD_ZONE,,True,,True,,INSTALLED,
10136705,HOUSE,HOUSE,399000,,4,East Flanders,Gent,Flanders,9041,Domien Geersstraat,,FLANDERS,,,0.0,0.0,0.0,,,,True,,GOOD,1952,2,,NON_FLOOD_ZONE,,True,,True,,,
10136706,APARTMENT,APARTMENT,230000,54.0,1,Antwerp,Mortsel,Flanders,2640,Mechelsesteenweg,1,FLANDERS,,,0.0,0.0,0.0,54,,,,,,,,,,,,,,,NOT_INSTALLED,
10136707,APARTMENT,APARTMENT,358313,99.0,2,Antwerp,Mortsel,Flanders,2640,Mechelsesteenweg,1,FLANDERS,,,0.0,0.0,0.0,99,,,,,,,,,,,,,,,NOT_INSTALLED,
10136710,HOUSE,VILLA,550000,195.0,4,Flemish Brabant,Winksele,Flanders,3020,Potestraat,,FLANDERS,,,0.0,0.0,0.0,195,,,,,,2004,4,,NON_FLOOD_ZONE,,True,,True,125,,
10136711,HOUSE,HOUSE,285000,197.0,3,West Flanders,Kortrijk,Flanders,8500,Herdersstraat,,FLANDERS,,,0.0,0.0,0.0,197,,,True,True,GOOD,,3,,NON_FLOOD_ZONE,,True,,,,,
10136715,APARTMENT,APARTMENT,462800,127.0,2,West Flanders,Sint-Andries,Flanders,8200,Jan Breydellaan,,FLANDERS,,,0.0,0.0,0.0,127,,,,,AS_NEW,,2,True,,,,,,,,
10136716,APARTMENT,APARTMENT,462800,127.0,2,West Flanders,Brugge,Flanders,8000,Jan Breydellaan,,FLANDERS,,,0.0,0.0,0.0,127,,,,,AS_NEW,,2,True,,,,,,,,
10136721,APARTMENT,APARTMENT,189000,95.0,3,Liège,Liège Bressoux,Wallonie,4020,Rue General de Gaulle,6,WALLONIE,URBAN,,0.0,0.0,0.0,95,,,True,,AS_NEW,1970,2,True,,GAS,True,,,,INSTALLED,13
10136724,HOUSE,HOUSE,169000,,2,West Flanders,Oudenburg,Flanders,8460,Nieuwstraat,,FLANDERS,,,0.0,0.0,0.0,,,,True,,TO_RENOVATE,,4,,NON_FLOOD_ZONE,,,,,,,
10136726,HOUSE,HOUSE,150000,,2,West Flanders,Koekelare,Flanders,8680,Hovaerestraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,GOOD,,3,,NON_FLOOD_ZONE,GAS,True,,,,,
10136727,HOUSE,HOUSE,842000,234.0,5,,CARCASSONNE,,11000,,,,,,,,,234,8,,,,,2020,,,,,,,True,,,
10136728,HOUSE,HOUSE,169000,,4,West Flanders,Koekelare,Flanders,8680,Sterrestraat,,FLANDERS,,,0.0,0.0,0.0,,,,True,,TO_RENOVATE,,2,,NON_FLOOD_ZONE,,,,,,,
10136730,APARTMENT,APARTMENT,200000,70.0,2,,Pireas,,185 31,,3,,,,,,,70,4,,,,GOOD,,,True,,FUELOIL,True,,,,,
10136731,HOUSE,VILLA,190000,120.0,3,Namur,Couvin,Wallonie,5660,,,WALLONIE,,,,,,120,,,True,,,1998,4,,,FUELOIL,True,,True,785,INSTALLED,
10136732,HOUSE,VILLA,495000,350.0,4,Hainaut,Ransart,Wallonie,6043,,,WALLONIE,,,,,,350,,,,,,2000,4,,,FUELOIL,True,,True,500,INSTALLED,
10136735,APARTMENT,APARTMENT,188000,203.0,4,Hainaut,Mont-sur-Marchienne,Wallonie,6032,,3,WALLONIE,,,,,,203,,,True,True,,,4,,,FUELOIL,,,,,SEMI_EQUIPPED,
10136736,HOUSE,APARTMENT_BLOCK,198000,200.0,5,Hainaut,Charleroi,Wallonie,6000,,,WALLONIE,,,,,,200,,,True,,,,4,,,FUELOIL,True,,True,90,SEMI_EQUIPPED,
10136737,HOUSE,APARTMENT_BLOCK,249000,378.0,6,Hainaut,Marchienne-au-Pont,Wallonie,6030,,,WALLONIE,,,,,,378,,,True,,,,2,,,GAS,True,,True,80,SEMI_EQUIPPED,
10136738,HOUSE,HOUSE,82000,111.0,2,Hainaut,Wanfercee-Baulet,Wallonie,6224,,,WALLONIE,,,,,,111,,,True,,,,2,,,FUELOIL,,,,,NOT_INSTALLED,
10136739,HOUSE,HOUSE,155000,182.0,4,Hainaut,Riezes,Wallonie,6464,,,WALLONIE,,,,,,182,,,True,,,,4,,,GAS,True,,True,850,HYPER_EQUIPPED,
10136741,HOUSE,HOUSE,325000,224.0,4,East Flanders,OPBRAKEL,Flanders,9660,Ronsesestraat,,FLANDERS,,,1685.0,0.0,104.0,224,,,True,,GOOD,,2,,NON_FLOOD_ZONE,FUELOIL,True,,,,INSTALLED,16
10136742,HOUSE,HOUSE,260000,136.0,4,East Flanders,Gent,Flanders,9050,Veldwijkstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,136,,,True,,TO_RENOVATE,,1,,,GAS,,,,,INSTALLED,
10136743,HOUSE,HOUSE,375000,315.0,4,East Flanders,STEENHUIZE-WIJNHUIZE,Flanders,9550,Gentweg,,FLANDERS,,,1478.0,0.0,124.0,315,,,True,,GOOD,,4,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,27
10136749,HOUSE,HOUSE,329000,224.0,4,East Flanders,Lierde,Flanders,9570,Gentse Steenweg,,FLANDERS,,,1064.0,0.0,444.0,224,,,True,True,TO_BE_DONE_UP,1941,3,,NON_FLOOD_ZONE,FUELOIL,True,,True,,INSTALLED,16
10136751,HOUSE,MIXED_USE_BUILDING,325000,224.0,4,East Flanders,OPBRAKEL,Flanders,9660,Ronsesestraat,,FLANDERS,,,1685.0,0.0,104.0,224,,,True,,GOOD,,2,,NON_FLOOD_ZONE,FUELOIL,True,,,,INSTALLED,16
10136753,HOUSE,VILLA,375000,315.0,4,East Flanders,STEENHUIZE-WIJNHUIZE,Flanders,9550,Gentweg,,FLANDERS,,,1478.0,0.0,124.0,315,,,True,,GOOD,,4,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,27
10136754,HOUSE,MIXED_USE_BUILDING,375000,315.0,4,East Flanders,STEENHUIZE-WIJNHUIZE,Flanders,9550,Gentweg,,FLANDERS,,,1478.0,0.0,124.0,315,,,True,,GOOD,,4,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,27
10136759,HOUSE,VILLA,329000,224.0,4,East Flanders,Lierde,Flanders,9570,Gentse Steenweg,,FLANDERS,,,1064.0,0.0,444.0,224,,,True,True,TO_BE_DONE_UP,1941,3,,NON_FLOOD_ZONE,FUELOIL,True,,True,,INSTALLED,16
10136760,HOUSE,COUNTRY_COTTAGE,329000,224.0,4,East Flanders,Lierde,Flanders,9570,Gentse Steenweg,,FLANDERS,,,1064.0,0.0,444.0,224,,,True,True,TO_BE_DONE_UP,1941,3,,NON_FLOOD_ZONE,FUELOIL,True,,True,,INSTALLED,16
10136761,HOUSE,MIXED_USE_BUILDING,329000,224.0,4,East Flanders,Lierde,Flanders,9570,Gentse Steenweg,,FLANDERS,,,1064.0,0.0,444.0,224,,,True,True,TO_BE_DONE_UP,1941,3,,NON_FLOOD_ZONE,FUELOIL,True,,True,,INSTALLED,16
10136765,HOUSE,HOUSE,310000,254.0,4,Antwerp,Turnhout,Flanders,2300,Patersstraat,,FLANDERS,,,0.0,0.0,0.0,254,,,,,TO_RENOVATE,1930,2,,NON_FLOOD_ZONE,GAS,True,,,,,
10136769,HOUSE,EXCEPTIONAL_PROPERTY,1399000,526.0,5,Brussels,Pentagone (Bruxelles),Brussels,1000,Rue de Villers,,BRUSSELS,,,0.0,0.0,0.0,526,,,,,,1850,3,,NON_FLOOD_ZONE,GAS,True,,,,,36
10136772,HOUSE,MANSION,510000,340.0,8,East Flanders,Geraardsbergen,Flanders,9500,Kattestraat,,FLANDERS,,,0.0,0.0,0.0,340,,,True,True,GOOD,1933,2,,,GAS,True,,True,,HYPER_EQUIPPED,26
10136773,HOUSE,HOUSE,185000,140.0,3,East Flanders,RUIEN,Flanders,9690,Poletsestraat,,FLANDERS,,,0.0,0.0,0.0,140,,,True,,TO_BE_DONE_UP,,3,,,FUELOIL,True,,,,SEMI_EQUIPPED,10
10136775,HOUSE,HOUSE,342000,126.0,3,Walloon Brabant,Wavre,Wallonie,1300,Rue Chapelle Sainte-Elisabeth,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,126,4,True,,True,JUST_RENOVATED,,2,,NON_FLOOD_ZONE,GAS,True,,True,70,USA_HYPER_EQUIPPED,16
10136781,HOUSE,APARTMENT_BLOCK,299000,151.0,5,Liège,Seraing Jemeppesur-Meuse,Wallonie,4101,Rue du Pont,,WALLONIE,URBAN,,0.0,0.0,0.0,151,,,True,,GOOD,,2,,,GAS,True,,,,INSTALLED,23
10136782,HOUSE,APARTMENT_BLOCK,1399000,526.0,5,Brussels,Pentagone (Bruxelles),Brussels,1000,Rue de Villers,,BRUSSELS,,,0.0,0.0,0.0,526,,,,,,1850,3,,NON_FLOOD_ZONE,GAS,True,,,,,36
10136783,HOUSE,HOUSE,299000,151.0,5,Liège,Seraing Jemeppesur-Meuse,Wallonie,4101,Rue du Pont,,WALLONIE,URBAN,,0.0,0.0,0.0,151,,,True,,GOOD,,2,,,GAS,True,,,,INSTALLED,23
10136784,HOUSE,HOUSE,185000,,3,Hainaut,Courcelles,Wallonie,6180,Rue Winston Churchill,,WALLONIE,RESIDENTIAL,,1500.0,50.0,50.0,,,,True,True,,,2,,,FUELOIL,,,,,,9
10136789,HOUSE,HOUSE,775000,246.0,5,Walloon Brabant,Ottignies-Louvain-la-Neuve,Wallonie,1348,Rue Haute,,WALLONIE,,,0.0,0.0,0.0,246,,,True,,AS_NEW,,,,NON_FLOOD_ZONE,GAS,True,,True,313,HYPER_EQUIPPED,11
10136792,HOUSE,HOUSE,395000,250.0,6,Antwerp,Zwijndrecht (Zwijndrecht),Flanders,2070,Kruibeeksesteenweg,,FLANDERS,,,0.0,0.0,0.0,250,,,True,,GOOD,1958,2,,NON_FLOOD_ZONE,GAS,True,,True,90,INSTALLED,20
10136794,HOUSE,HOUSE,295000,136.0,4,East Flanders,Wetteren,Flanders,9230,Dendermondesteenweg,,FLANDERS,,,0.0,0.0,0.0,136,,True,,,GOOD,,3,,,FUELOIL,True,,True,,INSTALLED,17
