,id,type,average_price,province
14020,10064699,apartment,495000,Oost-Vlaanderen
14021,8848343,apartment,511500,Oost-Vlaanderen
14022,10114734,apartment,540000,Oost-Vlaanderen
14023,10114717,apartment,495000,Oost-Vlaanderen
14024,10132381,apartment,531500,Oost-Vlaanderen
14025,10119377,apartment,537500,Oost-Vlaanderen
14026,10146449,apartment,550000,Oost-Vlaanderen
14027,10096825,apartment,749000,Oost-Vlaanderen
14028,10049534,apartment,560000,Oost-Vlaanderen
14029,10114736,apartment,710000,Oost-Vlaanderen
14030,8950154,apartment,825000,Oost-Vlaanderen
14031,9863144,apartment,1100000,Oost-Vlaanderen
14032,9610874,apartment,3297000,Oost-Vlaanderen
14033,8950148,apartment,1550000,Oost-Vlaanderen
14034,8950252,apartment,1750000,Oost-Vlaanderen
14035,8943103,apartment,2950000,Oost-Vlaanderen
14036,10140836,house,189000,Oost-Vlaanderen
14038,10142388,house,448000,VlaamsBrabant
14039,10140829,house,419000,VlaamsBrabant
14040,10142685,house,449990,VlaamsBrabant
14041,10140603,house,225000,VlaamsBrabant
14042,10142318,house,375000,VlaamsBrabant
14043,10140381,house,349000,VlaamsBrabant
14044,10165437,apartment,239000,VlaamsBrabant
14045,10140382,house,574000,VlaamsBrabant
14046,10145913,house,262000,VlaamsBrabant
14047,10152762,apartment,1995000,VlaamsBrabant
14048,10153471,apartment,335000,VlaamsBrabant
14049,10163868,apartment,199000,VlaamsBrabant
14050,10145138,house,495000,VlaamsBrabant
14051,10145538,house,279000,VlaamsBrabant
14052,10145131,house,349000,VlaamsBrabant
14053,10145935,house,935000,VlaamsBrabant
14054,10151096,apartment,235000,VlaamsBrabant
14055,10135827,apartment,765000,VlaamsBrabant
14056,10147798,house,1795000,VlaamsBrabant
14057,10147714,house,1795000,VlaamsBrabant
14058,10163577,apartment group,329500.0,VlaamsBrabant
14059,10153759,house,279000,VlaamsBrabant
14060,10153348,house,180000,VlaamsBrabant
14061,10147764,house,1795000,VlaamsBrabant
14062,10146619,apartment,340000,VlaamsBrabant
14063,10151409,house,390000,VlaamsBrabant
14064,10028802,house,395000,VlaamsBrabant
14065,10154060,house,395000,VlaamsBrabant
14066,10123152,house,395000,VlaamsBrabant
14067,10061333,house,445000,VlaamsBrabant
14069,10151988,house,525000,Oost-Vlaanderen
14070,10152026,house,1399000,Oost-Vlaanderen
14071,10153036,house,630000,Oost-Vlaanderen
14072,10155921,apartment,85000,Oost-Vlaanderen
14073,10152569,house,550000,Oost-Vlaanderen
14074,10153948,house,775000,Oost-Vlaanderen
14075,10155239,apartment,159000,Oost-Vlaanderen
14076,10155243,apartment,159000,Oost-Vlaanderen
14077,10155320,apartment,98000,Oost-Vlaanderen
14078,10155321,apartment,110000,Oost-Vlaanderen
14079,10155242,apartment,159000,Oost-Vlaanderen
14080,10155316,apartment,135000,Oost-Vlaanderen
14081,10155331,apartment,274000,Oost-Vlaanderen
14082,10155428,apartment,285000,Oost-Vlaanderen
14083,10155108,apartment,215000,Oost-Vlaanderen
14084,10155312,apartment,172000,Oost-Vlaanderen
14085,10155364,apartment,249000,Oost-Vlaanderen
14086,10154484,apartment,279000,Oost-Vlaanderen
14087,10155313,apartment,285000,Oost-Vlaanderen
14088,10156392,apartment,289000,Oost-Vlaanderen
14089,10155318,apartment,308000,Oost-Vlaanderen
14090,10155240,apartment,290000,Oost-Vlaanderen
14091,10156275,apartment,325000,Oost-Vlaanderen
14092,10155379,apartment,350000,Oost-Vlaanderen
14093,10156452,apartment,635000,Oost-Vlaanderen
14094,10154467,apartment,549000,Oost-Vlaanderen
14095,10154536,apartment,450000,Oost-Vlaanderen
14096,10158898,house,425000,Oost-Vlaanderen
14097,10141310,apartment,219000,Oost-Vlaanderen
14098,10154633,apartment,849000,Oost-Vlaanderen
14100,10160152,apartment,240000,Oost-Vlaanderen
14101,10159585,house,460000,Oost-Vlaanderen
14102,10160656,apartment,489000,Oost-Vlaanderen
14103,10157982,house,610000,Oost-Vlaanderen
14104,10161189,house,299000,Oost-Vlaanderen
14105,10120096,house,69000,Oost-Vlaanderen
14106,10065530,house,99000,Oost-Vlaanderen
14107,9952574,house,165000,Oost-Vlaanderen
14108,10118685,house,189000,Oost-Vlaanderen
14109,10124247,house,195000,Oost-Vlaanderen
14110,10055373,house,190000,Oost-Vlaanderen
14111,10005141,house,199000,Oost-Vlaanderen
14112,10092577,house,215000,Oost-Vlaanderen
14113,9717146,house,224000,Oost-Vlaanderen
14114,10128758,house,219000,Oost-Vlaanderen
14115,9722868,house,245000,Oost-Vlaanderen
14116,10131768,house,239000,Oost-Vlaanderen
14117,10132897,house,249000,Oost-Vlaanderen
14118,10119709,house,235000,Oost-Vlaanderen
14119,9938520,house,275000,Oost-Vlaanderen
14120,10130205,house,275000,Oost-Vlaanderen
14121,10084423,house,275000,Oost-Vlaanderen
14122,10083592,house,279000,Oost-Vlaanderen
14123,10025596,house,295000,Oost-Vlaanderen
14124,10064753,house,299000,Oost-Vlaanderen
14125,10121985,house,300000,Oost-Vlaanderen
14126,10009832,house,319000,Oost-Vlaanderen
14127,10064520,house,320000,Oost-Vlaanderen
14128,10063002,house,279000,Oost-Vlaanderen
14129,10067287,house,321500,Oost-Vlaanderen
14131,10005140,house,335000,VlaamsBrabant
14132,9993900,house,325000,VlaamsBrabant
14133,10029497,house,325000,VlaamsBrabant
14134,10133442,house,335000,VlaamsBrabant
14135,9898634,house,329000,VlaamsBrabant
14136,9988823,house,324000,VlaamsBrabant
14137,10056968,house,345000,VlaamsBrabant
14138,10076811,house,345000,VlaamsBrabant
14139,10103542,house,349000,VlaamsBrabant
14140,10098487,house,355000,VlaamsBrabant
14141,9780087,house,349000,VlaamsBrabant
14142,10130501,house,360000,VlaamsBrabant
14143,9831613,house,385000,VlaamsBrabant
14144,9996279,house,375000,VlaamsBrabant
14145,10132355,house,389000,VlaamsBrabant
14146,10130340,house,395000,VlaamsBrabant
14147,10084024,house,389000,VlaamsBrabant
14148,9983739,house,395000,VlaamsBrabant
14149,10123532,house,395000,VlaamsBrabant
14150,10011270,house,395000,VlaamsBrabant
14151,9997232,house,395000,VlaamsBrabant
14152,9928910,house,399000,VlaamsBrabant
14153,10077074,house,412000,VlaamsBrabant
14154,10105553,house,419000,VlaamsBrabant
14155,10111852,house,419000,VlaamsBrabant
14156,9939546,house,429000,VlaamsBrabant
14157,10064754,house,439000,VlaamsBrabant
14158,10124345,house,449000,VlaamsBrabant
14159,10035982,house,449000,VlaamsBrabant
14160,9799384,house,469000,VlaamsBrabant
14162,10121437,house,545000,Luik
14163,10110798,house,475000,Luik
14164,10030289,house,479000,Luik
14165,9758390,house,535000,Luik
14166,10011076,house,545000,Luik
14167,10079137,house,485000,Luik
14168,10134578,house,545000,Luik
14169,9191358,house,595000,Luik
14170,10109537,house,595000,Luik
14171,10117305,house,589000,Luik
14172,10038336,house,595000,Luik
14173,10071302,house,599000,Luik
14174,10106649,house,595000,Luik
14175,10118114,house,799000,Luik
14176,9936298,house,675000,Luik
14177,10045913,house,799950,Luik
14178,10112287,house,689000,Luik
14179,10071305,house,879000,Luik
14180,9752524,house,925000,Luik
14181,10108876,house,965000,Luik
14182,10127426,house,2250000,Luik
14183,10096267,house,1195000,Luik
14184,10021168,house,2480000,Luik
14185,10127423,house,2250000,Luik
14186,10144879,apartment,149000,Luik
14187,10145298,apartment,175000,Luik
14188,10145559,apartment,179000,Luik
14189,10164499,house,260000,Luik
14190,10145981,apartment,269000,Luik
14191,10043015,house,280000,Luik
14193,10164163,house,675000,Brussel
14194,10144445,house,225000,Brussel
14195,10164150,house,575000,Brussel
14196,10144914,apartment,325000,Brussel
14197,10158048,house,343750,Brussel
14198,10144954,apartment,525000,Brussel
14199,10143031,house,262000,Brussel
14200,10143754,house,285000,Brussel
14201,10143666,house,388000,Brussel
14202,10147943,apartment,269000,Brussel
14203,10143853,house,589000,Brussel
14204,10143499,house,325000,Brussel
14205,10147940,apartment,299000,Brussel
14206,10131751,apartment,135000,Brussel
14207,9951272,apartment,135000,Brussel
14208,9895317,apartment,155000,Brussel
14209,9843615,apartment,139000,Brussel
14210,9932751,apartment,169000,Brussel
14211,9698524,apartment,175000,Brussel
14212,10024964,apartment,169900,Brussel
14213,10070639,apartment,175000,Brussel
14214,10125738,apartment,191000,Brussel
14215,10118273,apartment,179000,Brussel
14216,9924928,apartment,189000,Brussel
14217,9971036,apartment,189000,Brussel
14218,10092231,apartment,199000,Brussel
14219,10092576,apartment,195000,Brussel
14220,10049586,apartment,199000,Brussel
14221,10129395,apartment,199500,Brussel
14222,10122900,apartment,199000,Brussel
14224,10021312,apartment,200000,VlaamsBrabant
14225,10113731,apartment,239000,VlaamsBrabant
14226,10075601,apartment,229500,VlaamsBrabant
14227,10135223,apartment,205000,VlaamsBrabant
14228,8153955,apartment,235000,VlaamsBrabant
14229,9913674,apartment,239000,VlaamsBrabant
14230,10060572,apartment,245000,VlaamsBrabant
14231,9645260,apartment,249000,VlaamsBrabant
14232,9941026,apartment,249000,VlaamsBrabant
14233,9162472,apartment,245000,VlaamsBrabant
14234,9746321,apartment,250000,VlaamsBrabant
14235,10116644,apartment,249000,VlaamsBrabant
14236,10106725,apartment,255000,VlaamsBrabant
14237,9959800,apartment,259000,VlaamsBrabant
14238,9813650,apartment,259000,VlaamsBrabant
14239,10146384,house,255000,VlaamsBrabant
14240,10101015,apartment,260000,VlaamsBrabant
14241,9915858,apartment,279000,VlaamsBrabant
14242,10124768,apartment,279000,VlaamsBrabant
14243,9241727,apartment,295000,VlaamsBrabant
14244,10072824,apartment,290000,VlaamsBrabant
14245,10103195,apartment,285000,VlaamsBrabant
14246,9580453,apartment,295000,VlaamsBrabant
14247,10066312,apartment,295000,VlaamsBrabant
14248,10016445,apartment,289000,VlaamsBrabant
14249,10110854,apartment,295000,VlaamsBrabant
14250,9943742,apartment,295000,VlaamsBrabant
14251,10110853,apartment,295000,VlaamsBrabant
14252,10035237,apartment,299000,VlaamsBrabant
14253,10054500,apartment,299000,VlaamsBrabant
14255,10011498,apartment,325000,Oost-Vlaanderen
14256,10106630,apartment,299000,Oost-Vlaanderen
14257,9922564,apartment,319500,Oost-Vlaanderen
14258,10146413,house,309000,Oost-Vlaanderen
14259,10038600,apartment,305000,Oost-Vlaanderen
14260,10134013,apartment,320000,Oost-Vlaanderen
14261,9950846,apartment,325000,Oost-Vlaanderen
14262,9956359,apartment,350000,Oost-Vlaanderen
14263,10129763,apartment,344000,Oost-Vlaanderen
14264,10104303,apartment,345000,Oost-Vlaanderen
14265,10122854,apartment,349000,Oost-Vlaanderen
14266,10124932,apartment,355000,Oost-Vlaanderen
14267,10135013,apartment,355000,Oost-Vlaanderen
14268,10096714,apartment,365000,Oost-Vlaanderen
14269,10083958,apartment,365000,Oost-Vlaanderen
14270,9948210,apartment,359000,Oost-Vlaanderen
14271,10029908,apartment,365000,Oost-Vlaanderen
14272,10096713,apartment,365000,Oost-Vlaanderen
14273,10131985,apartment,365000,Oost-Vlaanderen
14274,9938686,apartment,375000,Oost-Vlaanderen
14275,9995156,apartment,369000,Oost-Vlaanderen
14276,9941943,apartment,379000,Oost-Vlaanderen
14277,10107787,apartment,395000,Oost-Vlaanderen
14278,9990379,apartment,380000,Oost-Vlaanderen
14279,9798944,apartment,385000,Oost-Vlaanderen
14280,10106170,apartment,395000,Oost-Vlaanderen
14281,10110306,apartment,398000,Oost-Vlaanderen
14282,10069385,apartment,395000,Oost-Vlaanderen
14283,10122727,apartment,399000,Oost-Vlaanderen
14284,10100385,apartment,399000,Oost-Vlaanderen
14286,9641252,apartment,445000,Luik
14287,9909110,apartment,430000,Luik
14288,10130791,apartment,430000,Luik
14289,9891399,apartment,410000,Luik
14290,10048901,apartment,475000,Luik
14291,10062146,apartment,485000,Luik
14292,10066186,apartment,420000,Luik
14293,9976027,apartment,499000,Luik
14294,9537455,apartment,549000,Luik
14295,9763277,apartment,495000,Luik
14296,9951833,apartment,499000,Luik
14297,10106848,apartment,575000,Luik
14298,10061086,apartment,595000,Luik
14299,10008228,apartment,629000,Luik
14300,10128224,apartment,795000,Luik
14301,10048472,apartment,675000,Luik
14302,10105386,apartment,699000,Luik
14303,10146649,house,795000,Luik
14304,10111776,apartment,725000,Luik
14305,10120034,apartment,975000,Luik
14306,10053659,apartment,850000,Luik
14307,9953228,apartment,845000,Luik
14308,9150185,apartment,980000,Luik
14309,10103036,apartment,1045000,Luik
14310,10042904,apartment,1195000,Luik
14311,10075221,apartment,1050000,Luik
14312,9978683,apartment,1195000,Luik
14313,10106136,apartment,1550000,Luik
14314,9961641,apartment,2100000,Luik
14315,10148610,house,89000,Luik
14317,10149708,house,395000,Oost-Vlaanderen
14318,10149645,house,299000,Oost-Vlaanderen
14319,10150937,house,215000,Oost-Vlaanderen
14320,10148862,house,229000,Oost-Vlaanderen
14321,10150890,house,374500,Oost-Vlaanderen
14322,10148932,house,369000,Oost-Vlaanderen
14323,10150925,house,399000,Oost-Vlaanderen
14324,10148502,house,935000,Oost-Vlaanderen
14325,10150479,house,575000,Oost-Vlaanderen
14326,10151140,house,548000,Oost-Vlaanderen
14327,10151667,apartment,179000,Oost-Vlaanderen
14328,10151586,apartment,160000,Oost-Vlaanderen
14329,10154192,apartment,265000,Oost-Vlaanderen
14330,10154141,apartment,195000,Oost-Vlaanderen
14331,10151923,apartment,240000,Oost-Vlaanderen
14332,10152004,apartment,269000,Oost-Vlaanderen
14333,10152002,apartment,269000,Oost-Vlaanderen
14334,10152005,apartment,269000,Oost-Vlaanderen
14335,10152274,apartment,289000,Oost-Vlaanderen
14336,10152006,apartment,279000,Oost-Vlaanderen
14337,10152003,apartment,279000,Oost-Vlaanderen
14338,10140554,apartment,322000,Oost-Vlaanderen
14339,10032863,apartment,429000,Oost-Vlaanderen
14340,10151689,apartment,495000,Oost-Vlaanderen
14341,10153524,apartment,720000,Oost-Vlaanderen
14342,10156993,house,379000,Oost-Vlaanderen
14343,10153044,apartment,3195000,Oost-Vlaanderen
14344,10151507,apartment,1300000,Oost-Vlaanderen
14345,10156239,house,595000,Oost-Vlaanderen
14346,10160569,house,125000,Oost-Vlaanderen
14348,10159058,apartment,279000,VlaamsBrabant
14349,9962963,apartment,183000,VlaamsBrabant
14350,10160323,house,599000,VlaamsBrabant
14351,10159898,house,289000,VlaamsBrabant
14352,10157134,apartment,239000,VlaamsBrabant
14353,10159052,apartment,187500,VlaamsBrabant
14354,10157964,apartment,299000,VlaamsBrabant
14355,10145283,apartment,369000,VlaamsBrabant
14356,10145280,apartment,370000,VlaamsBrabant
14357,10145284,apartment,398000,VlaamsBrabant
14358,10145282,apartment,398000,VlaamsBrabant
14359,9575331,apartment,399000,VlaamsBrabant
14360,10145279,apartment,459000,VlaamsBrabant
14361,10163562,house,99000,VlaamsBrabant
14362,10158380,apartment,549000,VlaamsBrabant
14363,10065267,apartment,174000,VlaamsBrabant
14364,10162872,house,239500,VlaamsBrabant
14365,10143143,apartment,265000,VlaamsBrabant
14366,10143013,apartment,183380,VlaamsBrabant
14367,10161742,house,339000,VlaamsBrabant
14368,10161816,house,265000,VlaamsBrabant
14369,10162709,house,390000,VlaamsBrabant
14370,10162731,house,272000,VlaamsBrabant
14371,10161865,house,335000,VlaamsBrabant
14372,10142972,apartment,395000,VlaamsBrabant
14373,10162306,house,475000,VlaamsBrabant
14374,10161753,house,434000,VlaamsBrabant
14375,10143568,apartment,415000,VlaamsBrabant
14376,10162793,house,549000,VlaamsBrabant
14377,10162614,house,580000,VlaamsBrabant
14379,10162248,house,1295000,VlaamsBrabant
14380,10163685,apartment,336616,VlaamsBrabant
14381,10136628,house,510000,VlaamsBrabant
14382,10136153,house,349000,VlaamsBrabant
14383,10136103,house,845000,VlaamsBrabant
14384,10137678,house,669000,VlaamsBrabant
14385,10137631,house,1450000,VlaamsBrabant
14386,10108743,apartment,257500,VlaamsBrabant
14387,10108742,apartment,275500,VlaamsBrabant
14388,10161694,apartment,249000,VlaamsBrabant
14389,10146905,apartment,415000,VlaamsBrabant
14390,10146907,apartment,415000,VlaamsBrabant
14391,10146908,apartment,430000,VlaamsBrabant
14392,10146906,apartment,430000,VlaamsBrabant
14393,10140811,house,249000,VlaamsBrabant
14394,10081129,house,269000,VlaamsBrabant
14395,10146904,apartment,790000,VlaamsBrabant
14396,10142523,house,239000,VlaamsBrabant
14397,10142413,house,275000,VlaamsBrabant
14398,10141228,house,249000,VlaamsBrabant
14399,10140333,house,529000,VlaamsBrabant
14400,10142219,house,530000,VlaamsBrabant
14401,10142247,house,595000,VlaamsBrabant
14402,10001137,apartment,215000,VlaamsBrabant
14403,10146379,apartment,219000,VlaamsBrabant
14404,10001138,apartment,230000,VlaamsBrabant
14405,10001139,apartment,275000,VlaamsBrabant
14406,9855459,apartment,281750,VlaamsBrabant
14407,10130244,apartment,245000,VlaamsBrabant
14408,10127987,apartment,295000,VlaamsBrabant
14410,10102007,apartment,310000,West-Vlaanderen
14411,10120701,apartment,349000,West-Vlaanderen
14412,10024399,apartment,320000,West-Vlaanderen
14413,10127986,apartment,300000,West-Vlaanderen
14414,10024401,apartment,315000,West-Vlaanderen
14415,10120702,apartment,349000,West-Vlaanderen
14416,9824213,apartment,350000,West-Vlaanderen
14417,10104221,apartment,429000,West-Vlaanderen
14418,9828202,apartment,365000,West-Vlaanderen
14419,10024400,apartment,420000,West-Vlaanderen
14420,10053668,apartment,403000,West-Vlaanderen
14421,10024398,apartment,425000,West-Vlaanderen
14422,10064698,apartment,465000,West-Vlaanderen
14423,9792693,apartment,445000,West-Vlaanderen
14424,10121354,apartment,477122,West-Vlaanderen
14425,10024397,apartment,590000,West-Vlaanderen
14426,10062943,apartment,582500,West-Vlaanderen
14427,9945754,apartment,1350000,West-Vlaanderen
14428,10117100,apartment,625000,West-Vlaanderen
14429,8789102,apartment,1149000,West-Vlaanderen
14430,10120217,house,380000,West-Vlaanderen
14431,10089642,apartment,2370000,West-Vlaanderen
14432,10161568,house group,567915.0,West-Vlaanderen
14433,10164677,apartment,206515,West-Vlaanderen
14434,10012517,house,935000,West-Vlaanderen
14435,10163981,apartment,220000,West-Vlaanderen
