id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10070606,apartment,penthouse,239000,for sale,installed,gas,1,,true,,,,Mechelen
9373237,apartment group,apartment group,239000 - 268000,for sale,,,,,,,,1,Mechelen
7961390,apartment group,apartment group,239000 - 389000,for sale,,,,,,,,1,Mechelen
10092724,house,house,239000,for sale,semi equipped,fueloil,4,190,true,80,,,Mechelen
10119213,apartment,penthouse,239000,for sale,installed,gas,1,,,,,,Mechelen
9866092,house group,house group,239500 - 239500,for sale,,,,,,,,1,Mechelen
9104607,apartment group,apartment group,239500 - 342000,for sale,,,,,,,,1,Mechelen
10005213,apartment,apartment,240000,for sale,hyper equipped,gas,1,,,,,,Mechelen
10108196,apartment,apartment,240000,for sale,installed,gas,2,,true,,,,Mechelen
10100702,apartment,apartment,240000,for sale,semi equipped,gas,2,,true,,,,Mechelen
9901864,apartment group,apartment group,240000 - 450000,for sale,,,,,,,,1,Mechelen
9898809,apartment group,apartment group,241000 - 241000,for sale,,,,,,,,1,Mechelen
9914225,apartment group,apartment group,239450 - 453025,for sale,,,,,,,,1,Mechelen
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9519048,apartment group,apartment group,241800 - 241800,for sale,,,,,,,,1,Eeklo
9608620,house group,house group,241090 - 272140,for sale,,,,,,,,1,Eeklo
10060319,house group,house group,242000 - 292500,for sale,,,,,,,,1,Eeklo
9753461,apartment group,apartment group,242000 - 425000,for sale,,,,,,,,1,Eeklo
9753460,apartment group,apartment group,242000 - 425000,for sale,,,,,,,,1,Eeklo
9197478,apartment group,apartment group,242237 - 253286,for sale,,,,,,,,1,Eeklo
9730593,apartment group,apartment group,241000 - 245000,for sale,,,,,,,,1,Eeklo
9884350,apartment group,apartment group,242500 - 244500,for sale,,,,,,,,1,Eeklo
9257223,apartment group,apartment group,242500 - 244500,for sale,,,,,,,,1,Eeklo
9442461,apartment group,apartment group,243960 - 274875,for sale,,,,,,,,1,Eeklo
10020474,apartment group,apartment group,243400 - 353500,for sale,,,,,,,,1,Eeklo
10014437,apartment group,apartment group,243000 - 517000,for sale,,,,,,,,1,Eeklo
6981865,apartment group,apartment group,243000 - 702000,for sale,,,,,,,,1,Eeklo
8996311,apartment group,apartment group,242500 - 244500,for sale,,,,,,,,1,Eeklo
10082973,apartment group,apartment group,244500 - 357700,for sale,,,,,,,,1,Eeklo
10129231,apartment group,apartment group,244800 - 301300,for sale,,,,,,,,1,Eeklo
9763310,apartment group,apartment group,244500 - 455000,for sale,,,,,,,,1,Eeklo
9943544,apartment,apartment,245000,for sale,hyper equipped,gas,2,,true,,,,Eeklo
10106468,apartment,apartment,245000,for sale,installed,gas,2,,true,,,,Eeklo
10086361,apartment,apartment,245000,for sale,installed,gas,2,,true,,,,Eeklo
9396144,apartment group,apartment group,245000 - 377500,for sale,,,,,,,,1,Eeklo
8910704,apartment group,apartment group,245000 - 284000,for sale,,,,,,,,1,Eeklo
9869852,house,house,245000,for sale,semi equipped,electric,3,1373,true,12,,,Eeklo
9218117,apartment group,apartment group,245000 - 599000,for sale,,,,,,,,1,Eeklo
9377320,apartment group,apartment group,245000 - 770000,for sale,,,,,,,,1,Eeklo
9898985,apartment group,apartment group,245000 - 245000,for sale,,,,,,,,1,Eeklo
10081752,house,town house,245000,for sale,semi equipped,gas,3,169,,104,,,Eeklo
9925517,apartment group,apartment group,245000 - 289000,for sale,,,,,,,,1,Eeklo
9391192,apartment group,apartment group,245826 - 311478,for sale,,,,,,,,1,Eeklo
9745747,apartment group,apartment group,245200 - 311300,for sale,,,,,,,,1,Eeklo
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9396368,house group,house group,247525 - 247525,for sale,,,,,,,,1,Brussel
9406290,apartment group,apartment group,247500 - 445000,for sale,,,,,,,,1,Brussel
9713107,apartment group,apartment group,246600 - 395925,for sale,,,,,,,,1,Brussel
9432876,apartment group,apartment group,247250 - 600000,for sale,,,,,,,,1,Brussel
8026479,house group,house group,247964 - 309838,for sale,,,,,,,,1,Brussel
8870433,apartment,apartment,249000,for sale,installed,gas,2,,true,,,,Brussel
10131942,apartment,apartment,249000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
10125493,apartment,apartment,249000,for sale,installed,gas,1,,true,,,,Brussel
9613290,house,house,249000,for sale,not installed,fueloil,6,910,true,653,,,Brussel
9943915,house,house,249000,for sale,not installed,gas,4,155,true,,,,Brussel
10086107,house,town house,249000,for sale,installed,fueloil,3,320,true,156,,,Brussel
10117547,house,house,249000,for sale,installed,gas,4,404,true,765,,,Brussel
10101243,house,house,249000,for sale,installed,gas,5,140,,30,,,Brussel
9774248,apartment group,apartment group,249000 - 249000,for sale,,,,,,,,1,Brussel
10129312,apartment group,apartment group,249000 - 399500,for sale,,,,,,,,1,Brussel
10107097,apartment,apartment,249000,for sale,installed,gas,2,,,,,,Brussel
10098858,apartment,apartment,249000,for sale,installed,gas,2,,true,,,,Brussel
8937274,apartment group,apartment group,249000 - 395000,for sale,,,,,,,,1,Brussel
9629906,apartment group,apartment group,249000 - 319000,for sale,,,,,,,,1,Brussel
10083819,apartment,apartment,249000,for sale,installed,gas,2,,true,,,,Brussel
10117741,apartment group,apartment group,249000 - 359000,for sale,,,,,,,,1,Brussel
9995587,house,house,249500,for sale,hyper equipped,fueloil,4,280,true,150,,,Brussel
9805710,apartment,apartment,249000,for sale,installed,electric,2,,true,,,,Brussel
9964323,apartment group,apartment group,249500 - 789000,for sale,,,,,,,,1,Brussel
9729386,apartment group,apartment group,249900 - 489000,for sale,,,,,,,,1,Brussel
9729847,apartment group,apartment group,249900 - 661980,for sale,,,,,,,,1,Brussel
8673390,apartment group,apartment group,250000 - 365000,for sale,,,,,,,,1,Brussel
9646103,apartment group,apartment group,250000 - 300000,for sale,,,,,,,,1,Brussel
10052086,apartment group,apartment group,250000 - 495000,for sale,,,,,,,,1,Brussel
10085066,apartment,duplex,250000,for sale,usa hyper equipped,gas,1,,,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9657932,apartment group,apartment group,250000 - 500000,for sale,,,,,,,,1,Kortrijk
9975955,apartment,apartment,250000,for sale,semi equipped,electric,2,,true,,,,Kortrijk
9818053,apartment group,apartment group,250000 - 340000,for sale,,,,,,,,1,Kortrijk
10092062,house,house,250000,for sale,not installed,wood,3,940,,760,,,Kortrijk
10062809,house group,house group,250000 - 250000,for sale,,,,,,,,1,Kortrijk
8911138,apartment group,apartment group,250000 - 250000,for sale,,,,,,,,1,Kortrijk
9441206,house group,house group,250000 - 250000,for sale,,,,,,,,1,Kortrijk
9794325,apartment group,apartment group,250000 - 925000,for sale,,,,,,,,1,Kortrijk
9833362,apartment group,apartment group,250309 - 466464,for sale,,,,,,,,1,Kortrijk
8669581,apartment group,apartment group,250400 - 352400,for sale,,,,,,,,1,Kortrijk
10045220,apartment group,apartment group,250500 - 531500,for sale,,,,,,,,1,Kortrijk
9605994,apartment group,apartment group,250500 - 531500,for sale,,,,,,,,1,Kortrijk
9956213,apartment group,apartment group,250500 - 531500,for sale,,,,,,,,1,Kortrijk
9431352,apartment group,apartment group,250500 - 262500,for sale,,,,,,,,1,Kortrijk
9957696,apartment group,apartment group,250950 - 498037,for sale,,,,,,,,1,Kortrijk
8990722,apartment group,apartment group,250955 - 480414,for sale,,,,,,,,1,Kortrijk
9900387,apartment group,apartment group,251000 - 562000,for sale,,,,,,,,1,Kortrijk
10099456,apartment group,apartment group,254000 - 347000,for sale,,,,,,,,1,Kortrijk
9996407,apartment group,apartment group,251619 - 416141,for sale,,,,,,,,1,Kortrijk
9281516,apartment group,apartment group,254000 - 759000,for sale,,,,,,,,1,Kortrijk
10105871,apartment group,apartment group,254000 - 455000,for sale,,,,,,,,1,Kortrijk
10034103,apartment,apartment,255000,for sale,not installed,gas,2,,true,,,,Kortrijk
9928806,apartment,apartment,255000,for sale,hyper equipped,gas,2,,true,,,,Kortrijk
9963423,apartment group,apartment group,255000 - 599500,for sale,,,,,,,,1,Kortrijk
10080195,house,house,255000,for sale,installed,fueloil,3,300,true,220,,,Kortrijk
10130670,house,apartment block,255000,for sale,usa installed,fueloil,5,432,,339,,,Kortrijk
10109501,apartment,apartment,255000,for sale,hyper equipped,fueloil,2,,true,,,,Kortrijk
10130669,house,house,255000,for sale,usa installed,fueloil,5,432,,339,,,Kortrijk
10028613,house,house,255000,for sale,hyper equipped,gas,4,128,true,,,,Kortrijk
8993206,apartment group,apartment group,255000 - 265000,for sale,,,,,,,,1,Kortrijk
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9804263,apartment group,apartment group,255400 - 349900,for sale,,,,,,,,1,Brussel
10024084,apartment group,apartment group,256500 - 304500,for sale,,,,,,,,1,Brussel
10132517,apartment group,apartment group,255000 - 445000,for sale,,,,,,,,1,Brussel
9897972,apartment group,apartment group,256174 - 366415,for sale,,,,,,,,1,Brussel
9988518,apartment group,apartment group,256500 - 387000,for sale,,,,,,,,1,Brussel
10132105,apartment group,apartment group,255000 - 445000,for sale,,,,,,,,1,Brussel
9729010,apartment group,apartment group,257000 - 260000,for sale,,,,,,,,1,Brussel
8989846,apartment group,apartment group,257000 - 299250,for sale,,,,,,,,1,Brussel
10129360,apartment group,apartment group,257500 - 315000,for sale,,,,,,,,1,Brussel
10031363,apartment group,apartment group,257500 - 280000,for sale,,,,,,,,1,Brussel
10129060,apartment group,apartment group,258000 - 348000,for sale,,,,,,,,1,Brussel
9207972,house group,house group,258000 - 285000,for sale,,,,,,,,1,Brussel
9957614,apartment,apartment,258000,for sale,installed,gas,2,,true,,,,Brussel
9918231,apartment group,apartment group,258500 - 375500,for sale,,,,,,,,1,Brussel
10091079,apartment,duplex,259000,for sale,not installed,gas,2,,,,,,Brussel
9919194,apartment group,apartment group,258550 - 346000,for sale,,,,,,,,1,Brussel
9915343,house,house,259000,for sale,installed,gas,2,285,,200,,,Brussel
9769883,house,apartment block,259000,for sale,semi equipped,gas,7,140,true,,,,Brussel
10099839,apartment,apartment,259000,for sale,installed,gas,2,,true,,,,Brussel
9641275,apartment group,apartment group,259000 - 325000,for sale,,,,,,,,1,Brussel
9124189,apartment group,apartment group,259000 - 379000,for sale,,,,,,,,1,Brussel
9948525,apartment group,apartment group,259500 - 319500,for sale,,,,,,,,1,Brussel
9982136,house group,house group,259405 - 299676,for sale,,,,,,,,1,Brussel
10105567,apartment group,apartment group,259500 - 439500,for sale,,,,,,,,1,Brussel
9963401,apartment group,apartment group,259500 - 419500,for sale,,,,,,,,1,Brussel
10110446,apartment,apartment,259500,for sale,installed,gas,2,,true,,,,Brussel
10055770,apartment group,apartment group,259649.25 - 397162.5,for sale,,,,,,,,1,Brussel
8679173,apartment group,apartment group,259900 - 304900,for sale,,,,,,,,1,Brussel
10016841,apartment,apartment,260000,for sale,hyper equipped,gas,3,,true,,,,Brussel
9878261,apartment group,apartment group,260000 - 1375000,for sale,,,,,,,,1,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9832901,apartment group,apartment group,260000 - 445000,for sale,,,,,,,,1,Brussel
10126981,apartment,apartment,260000,for sale,installed,gas,2,,true,,,,Brussel
9152604,apartment group,apartment group,260000 - 271500,for sale,,,,,,,,1,Brussel
9976911,house,house,260000,for sale,semi equipped,fueloil,3,695,true,550,,,Brussel
10008937,apartment group,apartment group,260000 - 260000,for sale,,,,,,,,1,Brussel
8910719,apartment group,apartment group,260000 - 300000,for sale,,,,,,,,1,Brussel
10081543,house,house,260000,for sale,installed,fueloil,3,238,true,100,,,Brussel
9884349,apartment group,apartment group,260000 - 327000,for sale,,,,,,,,1,Brussel
8692536,apartment group,apartment group,262000 - 392000,for sale,,,,,,,,1,Brussel
9418044,house group,house group,262000 - 267000,for sale,,,,,,,,1,Brussel
9272765,apartment group,apartment group,261817 - 397670,for sale,,,,,,,,1,Brussel
8885993,apartment group,apartment group,261000 - 262500,for sale,,,,,,,,1,Brussel
9850023,apartment group,apartment group,262000 - 795000,for sale,,,,,,,,1,Brussel
9523538,apartment group,apartment group,262467 - 349220,for sale,,,,,,,,1,Brussel
9523077,apartment group,apartment group,262218 - 374536,for sale,,,,,,,,1,Brussel
10066582,apartment group,apartment group,263000 - 315000,for sale,,,,,,,,1,Brussel
9286872,apartment group,apartment group,262500 - 277650,for sale,,,,,,,,1,Brussel
10125667,apartment group,apartment group,263410 - 365170,for sale,,,,,,,,1,Brussel
9706442,apartment group,apartment group,264000 - 383000,for sale,,,,,,,,1,Brussel
9889168,apartment group,apartment group,264000 - 426000,for sale,,,,,,,,1,Brussel
9947943,apartment group,apartment group,264000 - 426000,for sale,,,,,,,,1,Brussel
9531666,apartment group,apartment group,264500 - 287500,for sale,,,,,,,,1,Brussel
9541234,apartment group,apartment group,264500 - 287500,for sale,,,,,,,,1,Brussel
9924992,apartment group,apartment group,264500 - 389500,for sale,,,,,,,,1,Brussel
9995173,house group,house group,264500 - 294500,for sale,,,,,,,,1,Brussel
8819492,apartment group,apartment group,264500 - 270000,for sale,,,,,,,,1,Brussel
10109799,apartment group,apartment group,265000 - 482000,for sale,,,,,,,,1,Brussel
10097383,apartment group,apartment group,265000 - 400000,for sale,,,,,,,,1,Brussel
10107540,apartment group,apartment group,265000 - 482000,for sale,,,,,,,,1,Brussel
10077117,apartment group,apartment group,265000 - 400000,for sale,,,,,,,,1,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10115936,apartment,apartment,265000,for sale,semi equipped,gas,2,,true,,,,Oostende
8827250,apartment,apartment,265000,for sale,semi equipped,gas,2,,true,,,,Oostende
10103521,apartment,apartment,265000,for sale,usa hyper equipped,fueloil,2,,true,,,,Oostende
9628429,apartment,apartment,265000,for sale,hyper equipped,gas,1,,true,,,,Oostende
9976637,apartment,apartment,265000,for sale,hyper equipped,electric,2,,true,,,,Oostende
10026773,apartment,apartment,265000,for sale,installed,gas,2,,true,,,,Oostende
9910086,apartment group,apartment group,265000 - 279000,for sale,,,,,,,,1,Oostende
9802835,apartment group,apartment group,265000 - 299000,for sale,,,,,,,,1,Oostende
9757663,apartment group,apartment group,265000 - 400000,for sale,,,,,,,,1,Oostende
9914565,apartment group,apartment group,265000 - 550000,for sale,,,,,,,,1,Oostende
9938336,house group,house group,265000 - 287000,for sale,,,,,,,,1,Oostende
9899652,house,house,265000,for sale,installed,gas,3,675,true,450,,,Oostende
8973258,apartment group,apartment group,265000 - 395000,for sale,,,,,,,,1,Oostende
9938332,house group,house group,266000 - 266000,for sale,,,,,,,,1,Oostende
8886032,apartment group,apartment group,266080 - 302580,for sale,,,,,,,,1,Oostende
9376621,house group,house group,266000 - 266000,for sale,,,,,,,,1,Oostende
9775717,house group,house group,266200 - 283250,for sale,,,,,,,,1,Oostende
10033999,apartment group,apartment group,266363 - 398386,for sale,,,,,,,,1,Oostende
9433245,apartment group,apartment group,266500 - 289500,for sale,,,,,,,,1,Oostende
10128083,apartment group,apartment group,267000 - 620000,for sale,,,,,,,,1,Oostende
9813093,house group,house group,267900 - 289000,for sale,,,,,,,,1,Oostende
10059278,apartment group,apartment group,269000 - 329000,for sale,,,,,,,,1,Oostende
10121168,apartment group,apartment group,267000 - 615000,for sale,,,,,,,,1,Oostende
9791560,apartment group,apartment group,268000 - 407000,for sale,,,,,,,,1,Oostende
9988822,house,house,269000,for sale,installed,fueloil,3,1017,,835,,,Oostende
9680582,apartment group,apartment group,269000 - 269000,for sale,,,,,,,,1,Oostende
10050268,apartment,apartment,269000,for sale,semi equipped,gas,2,,true,,,,Oostende
10039576,apartment,apartment,269000,for sale,installed,gas,3,,true,,,,Oostende
10102115,apartment,apartment,269000,for sale,semi equipped,gas,2,,true,,,,Oostende
8936168,apartment group,apartment group,269000 - 575000,for sale,,,,,,,,1,Oostende
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10092051,house,house,269000,for sale,not installed,gas,5,150,,48,,,Dendermonde
8831797,apartment group,apartment group,269777.54 - 284954,for sale,,,,,,,,1,Dendermonde
10105604,apartment group,apartment group,269500 - 469500,for sale,,,,,,,,1,Dendermonde
