id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9910784,apartment,apartment,395000,for sale,installed,gas,2,,,,,,Brussel
9905003,apartment,apartment,395000,for sale,semi equipped,gas,1,,true,,,,Brussel
9996558,apartment,apartment,425000,for sale,installed,gas,3,,true,,,,Brussel
10042907,apartment,apartment,410000,for sale,usa hyper equipped,gas,3,,,,,,Brussel
10110804,apartment,apartment,400000,for sale,installed,gas,2,,true,,,,Brussel
10066486,apartment,apartment,399000,for sale,installed,electric,2,,,,,,Brussel
10132149,apartment,penthouse,420000,for sale,hyper equipped,gas,2,,,,,,Brussel
9994590,apartment,apartment,425000,for sale,installed,gas,2,,true,,,,Brussel
10057777,apartment,duplex,425000,for sale,usa hyper equipped,gas,2,,,,,,Brussel
9348648,apartment,apartment,435000,for sale,hyper equipped,fueloil,2,,,,,,Brussel
10129901,apartment,apartment,429000,for sale,usa installed,gas,3,,true,,,,Brussel
10003192,apartment,flat studio,425000,for sale,usa installed,gas,0,,true,,,,Brussel
9426747,apartment,apartment,445000,for sale,installed,gas,4,,true,,,,Brussel
10111572,apartment,duplex,429000,for sale,usa installed,gas,3,,true,,,,Brussel
10142388,house,house,448000,for sale,installed,gas,4,429,true,,,,Brussel
10142685,house,house,449990,for sale,installed,gas,5,149,,67,,,Brussel
9941643,apartment,apartment,450000,for sale,,gas,2,,,,,,Brussel
10096543,apartment,duplex,450000,for sale,usa hyper equipped,gas,2,,true,1172,,,Brussel
10109613,apartment,apartment,450000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
9849810,apartment,apartment,450000,for sale,installed,gas,2,,true,,,,Brussel
10124290,apartment,duplex,460000,for sale,usa installed,gas,3,,true,,,,Brussel
9985521,apartment,apartment,465000,for sale,usa hyper equipped,gas,2,,,,,,Brussel
10131239,apartment,penthouse,480000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
10013080,apartment,apartment,465000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10066047,apartment,apartment,480000,for sale,usa installed,gas,1,,,,,,Brussel
10123724,apartment,apartment,475000,for sale,usa hyper equipped,gas,3,,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10112700,apartment,loft,495000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge
10014872,apartment,apartment,499000,for sale,usa hyper equipped,gas,4,,,,,,Brugge
10049523,apartment,apartment,495000,for sale,installed,gas,2,,true,,,,Brugge
9861347,apartment,apartment,499000,for sale,hyper equipped,gas,2,,true,,,,Brugge
10066048,apartment,apartment,490000,for sale,usa installed,gas,1,,,,,,Brugge
10050762,apartment,duplex,499000,for sale,usa installed,gas,3,,true,,,,Brugge
10066049,apartment,apartment,500000,for sale,usa installed,gas,1,,,,,,Brugge
10085531,apartment,apartment,525000,for sale,installed,gas,3,,,,,,Brugge
10050733,apartment,apartment,535000,for sale,hyper equipped,gas,2,,true,,,,Brugge
9918656,apartment,penthouse,535000,for sale,installed,gas,2,,true,,,,Brugge
10101115,apartment,apartment,535000,for sale,installed,gas,5,,true,,,,Brugge
9830339,apartment,apartment,535000,for sale,semi equipped,gas,2,,true,,,,Brugge
9825193,apartment,penthouse,542000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge
10120879,apartment,duplex,545000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge
10119979,apartment,apartment,549000,for sale,,gas,3,,true,,,,Brugge
10114735,apartment,loft,549000,for sale,,gas,2,,true,,,,Brugge
9607277,apartment,penthouse,565000,for sale,hyper equipped,gas,2,,true,,,,Brugge
10050561,apartment,apartment,550000,for sale,hyper equipped,gas,2,,true,,,,Brugge
10140382,house,exceptional property,574000,for sale,installed,fueloil,4,4000,,2000,,,Brugge
10058688,apartment,apartment,590000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge
10130181,apartment,apartment,590000,for sale,semi equipped,fueloil,2,,true,,,,Brugge
10081111,apartment,apartment,595000,for sale,hyper equipped,gas,2,,true,,,,Brugge
10054232,apartment,apartment,595000,for sale,,gas,1,,,,,,Brugge
9849619,apartment,apartment,590000,for sale,hyper equipped,gas,2,,true,,,,Brugge
10012808,apartment,apartment,595000,for sale,usa installed,electric,2,,true,,,,Brugge
10032208,apartment,duplex,595000,for sale,installed,electric,4,,,,,,Brugge
10079649,apartment,duplex,599000,for sale,hyper equipped,gas,4,,true,,,,Brugge
10132866,apartment,apartment,620000,for sale,installed,fueloil,3,,true,,,,Brugge
10058676,apartment,apartment,599000,for sale,installed,gas,2,,,,,,Brugge
10124096,apartment,apartment,637500,for sale,usa hyper equipped,gas,2,,true,,,,Brugge
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10064042,apartment,apartment,645000,for sale,usa installed,gas,2,,,,,,Brussel
9934963,apartment,apartment,650000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10005812,apartment,apartment,650000,for sale,hyper equipped,electric,2,,true,340,,,Brussel
10064700,apartment,apartment,640000,for sale,usa hyper equipped,gas,6,,,,,,Brussel
9934961,apartment,apartment,650000,for sale,hyper equipped,gas,2,,true,,,,Brussel
9992250,apartment,triplex,649000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
9883249,apartment,duplex,655000,for sale,usa hyper equipped,gas,4,,,,true,,Brussel
10097083,apartment,apartment,675000,for sale,hyper equipped,gas,2,,,,,,Brussel
10008896,apartment,apartment,695000,for sale,,gas,3,,,,,,Brussel
10044905,apartment,apartment,679000,for sale,,gas,3,,,178,,,Brussel
9976558,apartment,apartment,665000,for sale,not installed,gas,4,,true,,,,Brussel
9948939,apartment,duplex,690000,for sale,hyper equipped,gas,2,,,,,,Brussel
10097059,apartment,penthouse,695000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
9921239,apartment,duplex,695000,for sale,installed,gas,2,,true,,,,Brussel
10132323,apartment,apartment,699000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10109933,apartment,apartment,745000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10101873,apartment,apartment,745000,for sale,usa hyper equipped,electric,3,,true,,,,Brussel
9970929,apartment,apartment,699000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10094651,apartment,apartment,745000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10128496,apartment,apartment,749000,for sale,hyper equipped,gas,2,,true,,,,Brussel
9992114,apartment,penthouse,780000,for sale,,gas,2,,true,,,,Brussel
9997717,apartment,apartment,750000,for sale,usa hyper equipped,gas,3,,,,,,Brussel
10124208,apartment,penthouse,795000,for sale,installed,gas,2,,true,,,,Brussel
9937840,apartment,duplex,775000,for sale,hyper equipped,gas,2,,true,,,,Brussel
9452558,apartment,duplex,835000,for sale,installed,gas,2,,true,,,,Brussel
10005420,apartment,penthouse,795000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
10008903,apartment,apartment,868500,for sale,installed,electric,3,,true,,,,Brussel
10063309,apartment,apartment,860000,for sale,hyper equipped,gas,3,,true,,,,Brussel
9767927,apartment,apartment,875000,for sale,installed,gas,3,,true,,,,Brussel
10132300,apartment,penthouse,885000,for sale,hyper equipped,gas,4,,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9448712,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,,true,,Brugge
10132911,apartment,duplex,895000,for sale,usa hyper equipped,gas,3,,true,12,,,Brugge
9214856,apartment,apartment,940000,for sale,installed,gas,2,,,,,,Brugge
9398045,apartment,apartment,945000,for sale,,gas,4,,true,700,,,Brugge
10116704,apartment,apartment,938000,for sale,hyper equipped,gas,2,,,,,,Brugge
10132904,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,,,,Brugge
10081699,apartment,penthouse,995000,for sale,installed,gas,4,,,,,,Brugge
9819739,apartment,apartment,1140000,for sale,usa hyper equipped,gas,2,,,,,,Brugge
10081115,apartment,apartment,1185000,for sale,hyper equipped,gas,3,,true,,,,Brugge
8848345,apartment,penthouse,975000,for sale,hyper equipped,gas,3,,true,,,,Brugge
9948936,apartment,duplex,1050000,for sale,hyper equipped,gas,3,,,,,,Brugge
9931437,apartment,apartment,1145000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge
9614247,apartment,apartment,1235000,for sale,hyper equipped,gas,3,,true,,true,,Brugge
9204579,apartment,apartment,1275000,for sale,hyper equipped,gas,3,,true,,,,Brugge
10018161,apartment,penthouse,1300000,for sale,installed,gas,3,,true,,,,Brugge
10009449,apartment,apartment,1295000,for sale,hyper equipped,gas,2,,,,,,Brugge
10126637,apartment,apartment,1350000,for sale,not installed,gas,4,,true,,,,Brugge
10047207,apartment,apartment,1375000,for sale,usa hyper equipped,gas,3,,true,,,,Brugge
10058234,apartment,apartment,1375000,for sale,installed,gas,3,,true,,,,Brugge
10020466,apartment,penthouse,1375000,for sale,hyper equipped,gas,3,,true,,,,Brugge
9853611,apartment,duplex,1395000,for sale,usa hyper equipped,gas,4,,true,,,,Brugge
10066657,apartment,apartment,1375000,for sale,hyper equipped,gas,3,,true,,,,Brugge
10020798,apartment,apartment,1375000,for sale,installed,gas,3,,true,,,,Brugge
9847294,apartment,apartment,1650000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge
9860638,apartment,apartment,1395000,for sale,hyper equipped,gas,4,,true,,,,Brugge
10120895,apartment,apartment,1395000,for sale,hyper equipped,gas,4,,true,,,,Brugge
7671265,apartment,apartment,1980000,for sale,hyper equipped,gas,3,,,,true,,Brugge
10103574,apartment,apartment,1895000,for sale,hyper equipped,gas,2,,true,,,,Brugge
8848361,apartment,penthouse,1950000,for sale,usa hyper equipped,gas,3,,true,,,,Brugge
10040920,apartment,apartment,1995000,for sale,hyper equipped,gas,4,,true,,,,Brugge
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10010241,apartment,penthouse,2250000,for sale,usa hyper equipped,gas,2,,true,,,,Sint-Niklaas
10050275,apartment,apartment,2490000,for sale,usa hyper equipped,gas,4,,,,,,Sint-Niklaas
10025016,apartment,apartment,2350000,for sale,,gas,4,,true,,,,Sint-Niklaas
9844041,apartment,penthouse,2350000,for sale,usa hyper equipped,gas,2,,true,,,,Sint-Niklaas
10036080,apartment,apartment,1995000,for sale,usa hyper equipped,gas,3,,true,,,,Sint-Niklaas
9420199,apartment,penthouse,2350000,for sale,usa hyper equipped,gas,2,,true,,,,Sint-Niklaas
9884993,apartment,apartment,2490000,for sale,usa hyper equipped,gas,4,,true,,,,Sint-Niklaas
10085828,apartment,apartment,2695000,for sale,usa hyper equipped,gas,2,,true,,,,Sint-Niklaas
10096893,apartment,apartment,3195000,for sale,usa hyper equipped,gas,3,,true,,,,Sint-Niklaas
9998679,apartment,apartment,4295000,for sale,hyper equipped,gas,3,,true,,,,Sint-Niklaas
10024907,apartment,penthouse,4850000,for sale,hyper equipped,fueloil,3,,true,,,,Sint-Niklaas
9960359,apartment,apartment,4165000,for sale,hyper equipped,electric,4,,true,,,,Sint-Niklaas
10153471,apartment,duplex,335000,for sale,,gas,2,,,,,1,Sint-Niklaas
10152762,apartment,apartment,1995000,for sale,usa hyper equipped,,4,,true,,,1,Sint-Niklaas
10145913,house,house,262000,for sale,installed,gas,3,323,true,135,,,Sint-Niklaas
10145538,house,house,279000,for sale,semi equipped,fueloil,3,386,true,200,,,Sint-Niklaas
10145131,house,house,349000,for sale,usa hyper equipped,fueloil,3,407,true,250,,,Sint-Niklaas
10077187,house,house,385000,for sale,usa installed,,3,650,true,137,,1,Sint-Niklaas
10145138,house,house,495000,for sale,installed,,4,235,true,100,,,Sint-Niklaas
10151096,apartment,apartment,235000,for sale,installed,,2,,,,,,Sint-Niklaas
10146407,house,house,418000,for sale,installed,gas,3,93,true,,,,Sint-Niklaas
10147714,house,villa,1795000,for sale,hyper equipped,fueloil,4,4202,true,,,,Sint-Niklaas
10135827,apartment,apartment,765000,for sale,hyper equipped,gas,1,,,,,,Sint-Niklaas
10147798,house,villa,1795000,for sale,hyper equipped,fueloil,4,4202,true,,,,Sint-Niklaas
10153348,house,house,180000,for sale,not installed,gas,3,580,true,,,,Sint-Niklaas
10147764,house,villa,1795000,for sale,hyper equipped,fueloil,4,4202,true,,,,Sint-Niklaas
10146619,apartment,apartment,340000,for sale,,gas,3,,true,,,1,Sint-Niklaas
10153759,house,house,279000,for sale,installed,gas,3,734,true,1,,,Sint-Niklaas
10151409,house,house,390000,for sale,installed,gas,4,177,true,,,,Sint-Niklaas
10154060,house,house,395000,for sale,installed,gas,3,510,true,,,,Sint-Niklaas
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10153036,house,house,630000,for sale,installed,gas,5,2725,true,1835,,,Brussel
10151988,house,house,525000,for sale,usa installed,gas,2,430,true,,,,Brussel
10061333,house,villa,445000,for sale,installed,fueloil,2,982,true,,,,Brussel
10152569,house,villa,550000,for sale,,,3,1135,true,1006,true,,Brussel
10028802,house,country cottage,395000,for sale,,fueloil,4,2195,true,,,,Brussel
10123152,house,house,395000,for sale,,fueloil,4,2195,true,,,,Brussel
10153948,house,villa,775000,for sale,installed,gas,4,771,true,630,,,Brussel
10152026,house,mixed use building,1399000,for sale,usa hyper equipped,gas,5,105,true,,,,Brussel
10155921,apartment,apartment,85000,for sale,,fueloil,1,,,,,,Brussel
10155316,apartment,apartment,135000,for sale,,gas,2,,,,,,Brussel
10155239,apartment,apartment,159000,for sale,,gas,2,,,,,,Brussel
10155321,apartment,apartment,110000,for sale,,electric,1,,,,,,Brussel
10155320,apartment,apartment,98000,for sale,,electric,1,,,,,,Brussel
10155243,apartment,apartment,159000,for sale,,gas,2,,,,,,Brussel
10155312,apartment,apartment,172000,for sale,,electric,1,,,,,,Brussel
10155108,apartment,apartment,215000,for sale,semi equipped,gas,2,,true,,,,Brussel
10155242,apartment,apartment,159000,for sale,,gas,2,,,,,,Brussel
10155364,apartment,penthouse,249000,for sale,,gas,2,,true,,,,Brussel
10155331,apartment,apartment,274000,for sale,,gas,3,,,,,,Brussel
10154484,apartment,apartment,279000,for sale,,gas,2,,true,,,,Brussel
10155428,apartment,penthouse,285000,for sale,,gas,2,,true,,,,Brussel
10156392,apartment,duplex,289000,for sale,usa semi equipped,gas,2,,,,,,Brussel
10155313,apartment,penthouse,285000,for sale,,gas,1,,true,,,,Brussel
10155240,apartment,duplex,290000,for sale,,fueloil,3,,,500,,,Brussel
10155318,apartment,apartment,308000,for sale,,gas,3,,true,53,,,Brussel
10155379,apartment,duplex,350000,for sale,,gas,7,,,,,,Brussel
10156275,apartment,ground floor,325000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
10154467,apartment,apartment,549000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10154536,apartment,apartment,450000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10156452,apartment,apartment,635000,for sale,installed,gas,3,,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10161189,house,apartment block,299000,for sale,hyper equipped,gas,2,106,,,,,Brussel
10158898,house,house,425000,for sale,semi equipped,fueloil,4,1412,,,,,Brussel
10159585,house,house,460000,for sale,installed,gas,2,359,true,258,,,Brussel
10160152,apartment,apartment,240000,for sale,usa hyper equipped,gas,1,,true,15,,,Brussel
10141310,apartment,apartment,219000,for sale,semi equipped,gas,1,,,,,,Brussel
10154633,apartment,ground floor,849000,for sale,usa hyper equipped,gas,3,,,35,,,Brussel
10160656,apartment,apartment,489000,for sale,installed,gas,4,,true,220,,,Brussel
10134578,house,house,545000,for sale,installed,gas,3,700,true,530,,,Brussel
10054214,apartment,service flat,185000,for sale,installed,,1,,,,,1,Brussel
10145298,apartment,service flat,175000,for sale,hyper equipped,electric,2,,true,,true,,Brussel
10145559,apartment,apartment,179000,for sale,usa semi equipped,gas,2,,true,,,,Brussel
10127990,apartment,apartment,225000,for sale,installed,,1,,true,,,1,Brussel
10127989,apartment,apartment,230000,for sale,installed,,1,,true,,,1,Brussel
9654093,apartment,apartment,244000,for sale,installed,gas,2,,true,,,1,Brussel
10084894,apartment,ground floor,249000,for sale,hyper equipped,gas,1,,true,,,1,Brussel
10084897,apartment,ground floor,252500,for sale,hyper equipped,gas,1,,true,,,1,Brussel
10084876,apartment,ground floor,259000,for sale,hyper equipped,gas,1,,true,,,1,Brussel
10084869,apartment,ground floor,255000,for sale,hyper equipped,gas,1,,true,,,1,Brussel
10145981,apartment,apartment,269000,for sale,usa installed,gas,2,,true,,,,Brussel
9902523,apartment,service flat,299000,for sale,hyper equipped,,1,,true,,,1,Brussel
10084895,apartment,ground floor,315000,for sale,hyper equipped,gas,2,,true,,,1,Brussel
10084859,apartment,ground floor,306000,for sale,hyper equipped,gas,2,,true,,,1,Brussel
9872254,apartment,duplex,315200,for sale,usa installed,,3,,,,,1,Brussel
10130967,apartment,apartment,322000,for sale,usa hyper equipped,,1,,true,,,1,Brussel
10144914,apartment,apartment,325000,for sale,installed,gas,2,,,,,,Brussel
